idx,run_id,config,runnumber,repetition,seedset,uav_id,success,wall_latency_ms,bytes_sent,bytes_received,gs_m1_attempts,gs_m4_successes
450,Inet80211SPONGENT-22-20260810-15:02:50-742268,Inet80211SPONGENT,22,22,22,0,1,10.482593,147,634,10,10
451,Inet80211SPONGENT-22-20260810-15:02:50-742268,Inet80211SPONGENT,22,22,22,1,1,9.793694,147,634,10,10
452,Inet80211SPONGENT-22-20260810-15:02:50-742268,Inet80211SPONGENT,22,22,22,2,1,13.706768,147,634,10,10
453,Inet80211SPONGENT-22-20260810-15:02:50-742268,Inet80211SPONGENT,22,22,22,3,1,1.146729,147,634,10,10
454,Inet80211SPONGENT-22-20260810-15:02:50-742268,Inet80211SPONGENT,22,22,22,4,1,15.366519,147,634,10,10
455,Inet80211SPONGENT-22-20260810-15:02:50-742268,Inet80211SPONGENT,22,22,22,5,1,8.722847,147,634,10,10
456,Inet80211SPONGENT-22-20260810-15:02:50-742268,Inet80211SPONGENT,22,22,22,6,1,15.796044,147,634,10,10
457,Inet80211SPONGENT-22-20260810-15:02:50-742268,Inet80211SPONGENT,22,22,22,7,1,6.238825,147,634,10,10
458,Inet80211SPONGENT-22-20260810-15:02:50-742268,Inet80211SPONGENT,22,22,22,8,1,14.657078,147,634,10,10
459,Inet80211SPONGENT-22-20260810-15:02:50-742268,Inet80211SPONGENT,22,22,22,9,1,12.935113,147,634,10,10
460,Inet80211SPONGENT-23-20260810-15:02:51-742268,Inet80211SPONGENT,23,23,23,0,1,10.050543,147,634,10,10
461,Inet80211SPONGENT-23-20260810-15:02:51-742268,Inet80211SPONGENT,23,23,23,1,1,4.751659,147,634,10,10
462,Inet80211SPONGENT-23-20260810-15:02:51-742268,Inet80211SPONGENT,23,23,23,2,1,11.632798,147,634,10,10
463,Inet80211SPONGENT-23-20260810-15:02:51-742268,Inet80211SPONGENT,23,23,23,3,1,14.924914,147,634,10,10
464,Inet80211SPONGENT-23-20260810-15:02:51-742268,Inet80211SPONGENT,23,23,23,4,1,15.554164,147,634,10,10
465,Inet80211SPONGENT-23-20260810-15:02:51-742268,Inet80211SPONGENT,23,23,23,5,1,12.062167,147,634,10,10
466,Inet80211SPONGENT-23-20260810-15:02:51-742268,Inet80211SPONGENT,23,23,23,6,1,7.843882,147,634,10,10
467,Inet80211SPONGENT-23-20260810-15:02:51-742268,Inet80211SPONGENT,23,23,23,7,1,14.016043,147,634,10,10
468,Inet80211SPONGENT-23-20260810-15:02:51-742268,Inet80211SPONGENT,23,23,23,8,1,16.463153,147,634,10,10
469,Inet80211SPONGENT-23-20260810-15:02:51-742268,Inet80211SPONGENT,23,23,23,9,1,8.707135,147,634,10,10
470,Inet80211SPONGENT-24-20260810-15:02:51-742268,Inet80211SPONGENT,24,24,24,0,1,14.670182,147,634,10,10
471,Inet80211SPONGENT-24-20260810-15:02:51-742268,Inet80211SPONGENT,24,24,24,1,1,11.080665,147,634,10,10
472,Inet80211SPONGENT-24-20260810-15:02:51-742268,Inet80211SPONGENT,24,24,24,2,1,15.560315,147,634,10,10
473,Inet80211SPONGENT-24-20260810-15:02:51-742268,Inet80211SPONGENT,24,24,24,3,1,14.2005,147,634,10,10
474,Inet80211SPONGENT-24-20260810-15:02:51-742268,Inet80211SPONGENT,24,24,24,4,1,12.540467,147,634,10,10
475,Inet80211SPONGENT-24-20260810-15:02:51-742268,Inet80211SPONGENT,24,24,24,5,1,16.010114,147,634,10,10
476,Inet80211SPONGENT-24-20260810-15:02:51-742268,Inet80211SPONGENT,24,24,24,6,1,10.711347,147,634,10,10
477,Inet80211SPONGENT-24-20260810-15:02:51-742268,Inet80211SPONGENT,24,24,24,7,1,11.970254,147,634,10,10
478,Inet80211SPONGENT-24-20260810-15:02:51-742268,Inet80211SPONGENT,24,24,24,8,1,13.270272,147,634,10,10
479,Inet80211SPONGENT-24-20260810-15:02:51-742268,Inet80211SPONGENT,24,24,24,9,1,8.196842,147,634,10,10
480,Inet80211SPONGENT-25-20260810-15:02:51-742268,Inet80211SPONGENT,25,25,25,0,1,14.797784,147,634,10,10
481,Inet80211SPONGENT-25-20260810-15:02:51-742268,Inet80211SPONGENT,25,25,25,1,1,16.257796,147,634,10,10
482,Inet80211SPONGENT-25-20260810-15:02:51-742268,Inet80211SPONGENT,25,25,25,2,1,4.823611,147,634,10,10
483,Inet80211SPONGENT-25-20260810-15:02:51-742268,Inet80211SPONGENT,25,25,25,3,1,15.72745,147,634,10,10
484,Inet80211SPONGENT-25-20260810-15:02:51-742268,Inet80211SPONGENT,25,25,25,4,1,12.668368,147,634,10,10
485,Inet80211SPONGENT-25-20260810-15:02:51-742268,Inet80211SPONGENT,25,25,25,5,1,12.038545,147,634,10,10
486,Inet80211SPONGENT-25-20260810-15:02:51-742268,Inet80211SPONGENT,25,25,25,6,1,9.488073,147,634,10,10
487,Inet80211SPONGENT-25-20260810-15:02:51-742268,Inet80211SPONGENT,25,25,25,7,1,13.5186,147,634,10,10
488,Inet80211SPONGENT-25-20260810-15:02:51-742268,Inet80211SPONGENT,25,25,25,8,1,11.289268,147,634,10,10
489,Inet80211SPONGENT-25-20260810-15:02:51-742268,Inet80211SPONGENT,25,25,25,9,1,14.248267,147,634,10,10
490,Inet80211SPONGENT-26-20260810-15:02:51-742268,Inet80211SPONGENT,26,26,26,0,1,11.708273,147,634,10,10
491,Inet80211SPONGENT-26-20260810-15:02:51-742268,Inet80211SPONGENT,26,26,26,1,1,5.744671,147,634,10,10
492,Inet80211SPONGENT-26-20260810-15:02:51-742268,Inet80211SPONGENT,26,26,26,2,1,14.289652,147,634,10,10
493,Inet80211SPONGENT-26-20260810-15:02:51-742268,Inet80211SPONGENT,26,26,26,3,1,10.309496,147,634,10,10
494,Inet80211SPONGENT-26-20260810-15:02:51-742268,Inet80211SPONGENT,26,26,26,4,1,13.519906,147,634,10,10
495,Inet80211SPONGENT-26-20260810-15:02:51-742268,Inet80211SPONGENT,26,26,26,5,1,9.144731,147,634,10,10
496,Inet80211SPONGENT-26-20260810-15:02:51-742268,Inet80211SPONGENT,26,26,26,6,1,15.039155,147,634,10,10
497,Inet80211SPONGENT-26-20260810-15:02:51-742268,Inet80211SPONGENT,26,26,26,7,1,12.790427,147,634,10,10
498,Inet80211SPONGENT-26-20260810-15:02:51-742268,Inet80211SPONGENT,26,26,26,8,1,11.199216,147,634,10,10
499,Inet80211SPONGENT-26-20260810-15:02:51-742268,Inet80211SPONGENT,26,26,26,9,1,8.736395,147,634,10,10
500,Inet80211SPONGENT-27-20260810-15:02:51-742268,Inet80211SPONGENT,27,27,27,0,1,14.230107,147,634,10,10
501,Inet80211SPONGENT-27-20260810-15:02:51-742268,Inet80211SPONGENT,27,27,27,1,1,5.925884,147,634,10,10
502,Inet80211SPONGENT-27-20260810-15:02:51-742268,Inet80211SPONGENT,27,27,27,2,1,10.178713,147,634,10,10
503,Inet80211SPONGENT-27-20260810-15:02:51-742268,Inet80211SPONGENT,27,27,27,3,1,8.30279,147,634,10,10
504,Inet80211SPONGENT-27-20260810-15:02:51-742268,Inet80211SPONGENT,27,27,27,4,1,12.422109,147,634,10,10
505,Inet80211SPONGENT-27-20260810-15:02:51-742268,Inet80211SPONGENT,27,27,27,5,1,10.982258,147,634,10,10
506,Inet80211SPONGENT-27-20260810-15:02:51-742268,Inet80211SPONGENT,27,27,27,6,1,13.400807,147,634,10,10
507,Inet80211SPONGENT-27-20260810-15:02:51-742268,Inet80211SPONGENT,27,27,27,7,1,13.031796,147,634,10,10
508,Inet80211SPONGENT-27-20260810-15:02:51-742268,Inet80211SPONGENT,27,27,27,8,1,11.331703,147,634,10,10
509,Inet80211SPONGENT-27-20260810-15:02:51-742268,Inet80211SPONGENT,27,27,27,9,1,4.822505,147,634,10,10
510,Inet80211SPONGENT-28-20260810-15:02:51-742268,Inet80211SPONGENT,28,28,28,0,1,17.830996,147,634,10,10
511,Inet80211SPONGENT-28-20260810-15:02:51-742268,Inet80211SPONGENT,28,28,28,1,1,13.035049,147,634,10,10
512,Inet80211SPONGENT-28-20260810-15:02:51-742268,Inet80211SPONGENT,28,28,28,2,1,15.282078,147,634,10,10
513,Inet80211SPONGENT-28-20260810-15:02:51-742268,Inet80211SPONGENT,28,28,28,3,1,13.78435,147,634,10,10
514,Inet80211SPONGENT-28-20260810-15:02:51-742268,Inet80211SPONGENT,28,28,28,4,1,14.672979,147,634,10,10
515,Inet80211SPONGENT-28-20260810-15:02:51-742268,Inet80211SPONGENT,28,28,28,5,1,18.180401,147,634,10,10
516,Inet80211SPONGENT-28-20260810-15:02:51-742268,Inet80211SPONGENT,28,28,28,6,1,9.948245,147,634,10,10
517,Inet80211SPONGENT-28-20260810-15:02:51-742268,Inet80211SPONGENT,28,28,28,7,1,11.570936,147,634,10,10
518,Inet80211SPONGENT-28-20260810-15:02:51-742268,Inet80211SPONGENT,28,28,28,8,1,16.981994,147,634,10,10
519,Inet80211SPONGENT-28-20260810-15:02:51-742268,Inet80211SPONGENT,28,28,28,9,1,16.132035,147,634,10,10
520,Inet80211SPONGENT-29-20260810-15:02:52-742268,Inet80211SPONGENT,29,29,29,0,1,15.060619,147,634,10,10
521,Inet80211SPONGENT-29-20260810-15:02:52-742268,Inet80211SPONGENT,29,29,29,1,1,11.671811,147,634,10,10
522,Inet80211SPONGENT-29-20260810-15:02:52-742268,Inet80211SPONGENT,29,29,29,2,1,7.747263,147,634,10,10
523,Inet80211SPONGENT-29-20260810-15:02:52-742268,Inet80211SPONGENT,29,29,29,3,1,14.450501,147,634,10,10
524,Inet80211SPONGENT-29-20260810-15:02:52-742268,Inet80211SPONGENT,29,29,29,4,1,9.743987,147,634,10,10
525,Inet80211SPONGENT-29-20260810-15:02:52-742268,Inet80211SPONGENT,29,29,29,5,1,12.542082,147,634,10,10
526,Inet80211SPONGENT-29-20260810-15:02:52-742268,Inet80211SPONGENT,29,29,29,6,1,10.787876,147,634,10,10
527,Inet80211SPONGENT-29-20260810-15:02:52-742268,Inet80211SPONGENT,29,29,29,7,1,13.410573,147,634,10,10
528,Inet80211SPONGENT-29-20260810-15:02:52-742268,Inet80211SPONGENT,29,29,29,8,1,7.398612,147,634,10,10
529,Inet80211SPONGENT-29-20260810-15:02:52-742268,Inet80211SPONGENT,29,29,29,9,1,13.800188,147,634,10,10
530,Inet80211SPONGENT-3-20260810-15:02:47-742268,Inet80211SPONGENT,3,3,3,0,1,11.658516,147,634,10,10
531,Inet80211SPONGENT-3-20260810-15:02:47-742268,Inet80211SPONGENT,3,3,3,1,1,15.258187,147,634,10,10
532,Inet80211SPONGENT-3-20260810-15:02:47-742268,Inet80211SPONGENT,3,3,3,2,1,13.290281,147,634,10,10
533,Inet80211SPONGENT-3-20260810-15:02:47-742268,Inet80211SPONGENT,3,3,3,3,1,8.914639,147,634,10,10
534,Inet80211SPONGENT-3-20260810-15:02:47-742268,Inet80211SPONGENT,3,3,3,4,1,12.661057,147,634,10,10
535,Inet80211SPONGENT-3-20260810-15:02:47-742268,Inet80211SPONGENT,3,3,3,5,1,10.55528,147,634,10,10
536,Inet80211SPONGENT-3-20260810-15:02:47-742268,Inet80211SPONGENT,3,3,3,6,1,14.099531,147,634,10,10
537,Inet80211SPONGENT-3-20260810-15:02:47-742268,Inet80211SPONGENT,3,3,3,7,1,4.73046,147,634,10,10
538,Inet80211SPONGENT-3-20260810-15:02:47-742268,Inet80211SPONGENT,3,3,3,8,1,14.70895,147,634,10,10
539,Inet80211SPONGENT-3-20260810-15:02:47-742268,Inet80211SPONGENT,3,3,3,9,1,9.62554,147,634,10,10
540,Inet80211SPONGENT-4-20260810-15:02:47-742268,Inet80211SPONGENT,4,4,4,0,1,13.988062,147,634,10,10
541,Inet80211SPONGENT-4-20260810-15:02:47-742268,Inet80211SPONGENT,4,4,4,1,1,3.249981,147,634,10,10
542,Inet80211SPONGENT-4-20260810-15:02:47-742268,Inet80211SPONGENT,4,4,4,2,1,13.218341,147,634,10,10
543,Inet80211SPONGENT-4-20260810-15:02:47-742268,Inet80211SPONGENT,4,4,4,3,1,11.324338,147,634,10,10
544,Inet80211SPONGENT-4-20260810-15:02:47-742268,Inet80211SPONGENT,4,4,4,4,1,10.954092,147,634,10,10
545,Inet80211SPONGENT-4-20260810-15:02:47-742268,Inet80211SPONGENT,4,4,4,5,1,9.880811,147,634,10,10
546,Inet80211SPONGENT-4-20260810-15:02:47-742268,Inet80211SPONGENT,4,4,4,6,1,14.438988,147,634,10,10
547,Inet80211SPONGENT-4-20260810-15:02:47-742268,Inet80211SPONGENT,4,4,4,7,1,12.468457,147,634,10,10
548,Inet80211SPONGENT-4-20260810-15:02:47-742268,Inet80211SPONGENT,4,4,4,8,1,9.25544,147,634,10,10
549,Inet80211SPONGENT-4-20260810-15:02:47-742268,Inet80211SPONGENT,4,4,4,9,1,15.029867,147,634,10,10
550,Inet80211SPONGENT-5-20260810-15:02:47-742268,Inet80211SPONGENT,5,5,5,0,1,15.550991,147,634,10,10
551,Inet80211SPONGENT-5-20260810-15:02:47-742268,Inet80211SPONGENT,5,5,5,1,1,14.291651,147,634,10,10
552,Inet80211SPONGENT-5-20260810-15:02:47-742268,Inet80211SPONGENT,5,5,5,2,1,10.557959,147,634,10,10
553,Inet80211SPONGENT-5-20260810-15:02:47-742268,Inet80211SPONGENT,5,5,5,3,1,12.631874,147,634,10,10
554,Inet80211SPONGENT-5-20260810-15:02:47-742268,Inet80211SPONGENT,5,5,5,4,1,11.368451,147,634,10,10
555,Inet80211SPONGENT-5-20260810-15:02:47-742268,Inet80211SPONGENT,5,5,5,5,1,16.121544,147,634,10,10
556,Inet80211SPONGENT-5-20260810-15:02:47-742268,Inet80211SPONGENT,5,5,5,6,1,15.120754,147,634,10,10
557,Inet80211SPONGENT-5-20260810-15:02:47-742268,Inet80211SPONGENT,5,5,5,7,1,10.207186,147,634,10,10
558,Inet80211SPONGENT-5-20260810-15:02:47-742268,Inet80211SPONGENT,5,5,5,8,1,13.402408,147,634,10,10
559,Inet80211SPONGENT-5-20260810-15:02:47-742268,Inet80211SPONGENT,5,5,5,9,1,5.664063,147,634,10,10
560,Inet80211SPONGENT-6-20260810-15:02:47-742268,Inet80211SPONGENT,6,6,6,0,1,13.439257,147,634,10,10
561,Inet80211SPONGENT-6-20260810-15:02:47-742268,Inet80211SPONGENT,6,6,6,1,1,8.979143,147,634,10,10
562,Inet80211SPONGENT-6-20260810-15:02:47-742268,Inet80211SPONGENT,6,6,6,2,1,9.952568,147,634,10,10
563,Inet80211SPONGENT-6-20260810-15:02:47-742268,Inet80211SPONGENT,6,6,6,3,1,7.472582,147,634,10,10
564,Inet80211SPONGENT-6-20260810-15:02:47-742268,Inet80211SPONGENT,6,6,6,4,1,10.738084,147,634,10,10
565,Inet80211SPONGENT-6-20260810-15:02:47-742268,Inet80211SPONGENT,6,6,6,5,1,15.508158,147,634,10,10
566,Inet80211SPONGENT-6-20260810-15:02:47-742268,Inet80211SPONGENT,6,6,6,6,1,2.745385,147,634,10,10
567,Inet80211SPONGENT-6-20260810-15:02:47-742268,Inet80211SPONGENT,6,6,6,7,1,12.035132,147,634,10,10
568,Inet80211SPONGENT-6-20260810-15:02:47-742268,Inet80211SPONGENT,6,6,6,8,1,14.089139,147,634,10,10
569,Inet80211SPONGENT-6-20260810-15:02:47-742268,Inet80211SPONGENT,6,6,6,9,1,14.778519,147,634,10,10
570,Inet80211SPONGENT-7-20260810-15:02:48-742268,Inet80211SPONGENT,7,7,7,0,1,14.18755,147,634,10,10
571,Inet80211SPONGENT-7-20260810-15:02:48-742268,Inet80211SPONGENT,7,7,7,1,1,10.215584,147,634,10,10
572,Inet80211SPONGENT-7-20260810-15:02:48-742268,Inet80211SPONGENT,7,7,7,2,1,12.036863,147,634,10,10
573,Inet80211SPONGENT-7-20260810-15:02:48-742268,Inet80211SPONGENT,7,7,7,3,1,12.687737,147,634,10,10
574,Inet80211SPONGENT-7-20260810-15:02:48-742268,Inet80211SPONGENT,7,7,7,4,1,5.067491,147,634,10,10
575,Inet80211SPONGENT-7-20260810-15:02:48-742268,Inet80211SPONGENT,7,7,7,5,1,14.617641,147,634,10,10
576,Inet80211SPONGENT-7-20260810-15:02:48-742268,Inet80211SPONGENT,7,7,7,6,1,7.200411,147,634,10,10
577,Inet80211SPONGENT-7-20260810-15:02:48-742268,Inet80211SPONGENT,7,7,7,7,1,13.297824,147,634,10,10
578,Inet80211SPONGENT-7-20260810-15:02:48-742268,Inet80211SPONGENT,7,7,7,8,1,15.10729,147,634,10,10
579,Inet80211SPONGENT-7-20260810-15:02:48-742268,Inet80211SPONGENT,7,7,7,9,1,11.246311,147,634,10,10
580,Inet80211SPONGENT-8-20260810-15:02:48-742268,Inet80211SPONGENT,8,8,8,0,1,11.290237,147,634,10,10
581,Inet80211SPONGENT-8-20260810-15:02:48-742268,Inet80211SPONGENT,8,8,8,1,1,9.911103,147,634,10,10
582,Inet80211SPONGENT-8-20260810-15:02:48-742268,Inet80211SPONGENT,8,8,8,2,1,4.219735,147,634,10,10
583,Inet80211SPONGENT-8-20260810-15:02:48-742268,Inet80211SPONGENT,8,8,8,3,1,6.616444,147,634,10,10
584,Inet80211SPONGENT-8-20260810-15:02:48-742268,Inet80211SPONGENT,8,8,8,4,1,12.21424,147,634,10,10
585,Inet80211SPONGENT-8-20260810-15:02:48-742268,Inet80211SPONGENT,8,8,8,5,1,14.940753,147,634,10,10
586,Inet80211SPONGENT-8-20260810-15:02:48-742268,Inet80211SPONGENT,8,8,8,6,1,13.729927,147,634,10,10
587,Inet80211SPONGENT-8-20260810-15:02:48-742268,Inet80211SPONGENT,8,8,8,7,1,10.780725,147,634,10,10
588,Inet80211SPONGENT-8-20260810-15:02:48-742268,Inet80211SPONGENT,8,8,8,8,1,12.985261,147,634,10,10
589,Inet80211SPONGENT-8-20260810-15:02:48-742268,Inet80211SPONGENT,8,8,8,9,1,9.162071,147,634,10,10
590,Inet80211SPONGENT-9-20260810-15:02:48-742268,Inet80211SPONGENT,9,9,9,0,1,8.688061,147,634,10,10
591,Inet80211SPONGENT-9-20260810-15:02:48-742268,Inet80211SPONGENT,9,9,9,1,1,12.647467,147,634,10,10
592,Inet80211SPONGENT-9-20260810-15:02:48-742268,Inet80211SPONGENT,9,9,9,2,1,15.334288,147,634,10,10
593,Inet80211SPONGENT-9-20260810-15:02:48-742268,Inet80211SPONGENT,9,9,9,3,1,10.558999,147,634,10,10
594,Inet80211SPONGENT-9-20260810-15:02:48-742268,Inet80211SPONGENT,9,9,9,4,1,11.328185,147,634,10,10
595,Inet80211SPONGENT-9-20260810-15:02:48-742268,Inet80211SPONGENT,9,9,9,5,1,11.817689,147,634,10,10
596,Inet80211SPONGENT-9-20260810-15:02:48-742268,Inet80211SPONGENT,9,9,9,6,1,13.476959,147,634,10,10
597,Inet80211SPONGENT-9-20260810-15:02:48-742268,Inet80211SPONGENT,9,9,9,7,1,9.710383,147,634,10,10
598,Inet80211SPONGENT-9-20260810-15:02:48-742268,Inet80211SPONGENT,9,9,9,8,1,15.883154,147,634,10,10
599,Inet80211SPONGENT-9-20260810-15:02:48-742268,Inet80211SPONGENT,9,9,9,9,1,14.405762,147,634,10,10
