idx,run_id,config,runnumber,repetition,seedset,uav_id,sig_suite,success,wall_latency_ms,compute_ms,net_ms,sign_ms,verify_ms,mac_ms,kdf_ms,dh_ms,overhead_bytes,bytes_b1,bytes_b2,bytes_b3,bytes_b4
274,BaselineRSA-7-20260810-16:20:07-769471,BaselineRSA,7,7,7,4,rsa2048,1,1.372616,1.039665,0.678035,0.801539,0.023693,0.00498,0.006662,0.099784,703,330,325,24,24
275,BaselineRSA-7-20260810-16:20:07-769471,BaselineRSA,7,7,7,5,rsa2048,1,1.441683,1.388595,0.712538,1.078727,0.034023,0.005049,0.010379,0.12042,703,330,325,24,24
276,BaselineRSA-7-20260810-16:20:07-769471,BaselineRSA,7,7,7,6,rsa2048,1,1.429938,1.067387,0.722323,0.826084,0.024474,0.00491,0.007253,0.099963,703,330,325,24,24
277,BaselineRSA-7-20260810-16:20:07-769471,BaselineRSA,7,7,7,7,rsa2048,1,1.402587,1.055616,0.706461,0.815094,0.024265,0.0049,0.006993,0.100294,703,330,325,24,24
278,BaselineRSA-7-20260810-16:20:07-769471,BaselineRSA,7,7,7,8,rsa2048,1,1.43586,1.048611,0.680626,0.81269,0.023694,0.004899,0.006412,0.099161,703,330,325,24,24
279,BaselineRSA-7-20260810-16:20:07-769471,BaselineRSA,7,7,7,9,rsa2048,1,1.381965,1.035589,0.703362,0.798363,0.023784,0.004879,0.006613,0.099381,703,330,325,24,24
280,BaselineRSA-8-20260810-16:20:08-769471,BaselineRSA,8,8,8,0,rsa2048,1,1.418106,1.098463,0.712696,0.823279,0.024555,0.005329,0.012823,0.111674,703,330,325,24,24
281,BaselineRSA-8-20260810-16:20:08-769471,BaselineRSA,8,8,8,1,rsa2048,1,1.415946,1.080702,0.693704,0.82943,0.024495,0.005049,0.007444,0.104331,703,330,325,24,24
282,BaselineRSA-8-20260810-16:20:08-769471,BaselineRSA,8,8,8,2,rsa2048,1,1.368002,1.096301,0.667944,0.819743,0.0327,0.005029,0.007955,0.107988,703,330,325,24,24
283,BaselineRSA-8-20260810-16:20:08-769471,BaselineRSA,8,8,8,3,rsa2048,1,1.423904,1.065543,0.725601,0.813311,0.024244,0.004978,0.007503,0.105243,703,330,325,24,24
284,BaselineRSA-8-20260810-16:20:08-769471,BaselineRSA,8,8,8,4,rsa2048,1,1.390082,1.130471,0.695042,0.881216,0.025527,0.005029,0.007414,0.104371,703,330,325,24,24
285,BaselineRSA-8-20260810-16:20:08-769471,BaselineRSA,8,8,8,5,rsa2048,1,1.376734,1.110817,0.6901,0.811077,0.033051,0.006972,0.008375,0.117806,703,330,325,24,24
286,BaselineRSA-8-20260810-16:20:08-769471,BaselineRSA,8,8,8,6,rsa2048,1,1.385477,1.133738,0.678319,0.875725,0.024465,0.004889,0.007444,0.115331,703,330,325,24,24
287,BaselineRSA-8-20260810-16:20:08-769471,BaselineRSA,8,8,8,7,rsa2048,1,1.400312,1.047861,0.682091,0.789908,0.026509,0.00511,0.007865,0.10942,703,330,325,24,24
288,BaselineRSA-8-20260810-16:20:08-769471,BaselineRSA,8,8,8,8,rsa2048,1,1.402729,1.046639,0.704688,0.806829,0.024485,0.005009,0.006862,0.099533,703,330,325,24,24
289,BaselineRSA-8-20260810-16:20:08-769471,BaselineRSA,8,8,8,9,rsa2048,1,1.405719,1.047891,0.692564,0.809494,0.024134,0.004798,0.006622,0.099743,703,330,325,24,24
290,BaselineRSA-9-20260810-16:20:08-769471,BaselineRSA,9,9,9,0,rsa2048,1,1.41968,1.116568,0.711903,0.835422,0.024345,0.00524,0.013805,0.113118,703,330,325,24,24
291,BaselineRSA-9-20260810-16:20:08-769471,BaselineRSA,9,9,9,1,rsa2048,1,1.372796,1.035227,0.676684,0.800608,0.024254,0.004839,0.006602,0.097438,703,330,325,24,24
292,BaselineRSA-9-20260810-16:20:08-769471,BaselineRSA,9,9,9,2,rsa2048,1,1.433275,1.028035,0.697964,0.797252,0.023413,0.004679,0.006442,0.096196,703,330,325,24,24
293,BaselineRSA-9-20260810-16:20:08-769471,BaselineRSA,9,9,9,3,rsa2048,1,1.43159,1.020019,0.712788,0.786282,0.023363,0.004628,0.006873,0.097569,703,330,325,24,24
294,BaselineRSA-9-20260810-16:20:08-769471,BaselineRSA,9,9,9,4,rsa2048,1,1.405635,1.004329,0.689942,0.768198,0.022972,0.004678,0.006983,0.101906,703,330,325,24,24
295,BaselineRSA-9-20260810-16:20:08-769471,BaselineRSA,9,9,9,5,rsa2048,1,1.407,1.009871,0.72324,0.771534,0.022421,0.004808,0.011521,0.096156,703,330,325,24,24
296,BaselineRSA-9-20260810-16:20:08-769471,BaselineRSA,9,9,9,6,rsa2048,1,1.409125,1.003277,0.710352,0.764982,0.024024,0.004838,0.006903,0.100053,703,330,325,24,24
297,BaselineRSA-9-20260810-16:20:08-769471,BaselineRSA,9,9,9,7,rsa2048,1,1.430041,1.038083,0.72916,0.792853,0.023653,0.004869,0.006652,0.103549,703,330,325,24,24
298,BaselineRSA-9-20260810-16:20:08-769471,BaselineRSA,9,9,9,8,rsa2048,1,1.411441,1.015571,0.714682,0.786001,0.022722,0.004698,0.006542,0.097118,703,330,325,24,24
299,BaselineRSA-9-20260810-16:20:08-769471,BaselineRSA,9,9,9,9,rsa2048,1,1.363254,1.01341,0.671463,0.784168,0.022792,0.004638,0.006382,0.096377,703,330,325,24,24
300,BaselineECDSA-0-20260810-16:20:18-769602,BaselineECDSA,0,0,0,0,ecdsa-p256,1,0.925209,0.628184,0.455512,0.210276,0.066923,0.008546,0.017903,0.132583,332,145,139,24,24
301,BaselineECDSA-0-20260810-16:20:18-769602,BaselineECDSA,0,0,0,1,ecdsa-p256,1,0.905803,0.350692,0.459386,0.0271,0.060881,0.005149,0.007253,0.105124,332,145,139,24,24
302,BaselineECDSA-0-20260810-16:20:18-769602,BaselineECDSA,0,0,0,2,ecdsa-p256,1,0.880252,0.350282,0.432135,0.025507,0.061603,0.00507,0.007454,0.104992,333,145,140,24,24
303,BaselineECDSA-0-20260810-16:20:18-769602,BaselineECDSA,0,0,0,3,ecdsa-p256,1,0.900488,0.347918,0.437433,0.025657,0.061513,0.005,0.006712,0.104983,332,145,139,24,24
304,BaselineECDSA-0-20260810-16:20:18-769602,BaselineECDSA,0,0,0,4,ecdsa-p256,1,0.947213,0.405173,0.485875,0.025376,0.072753,0.006591,0.012993,0.114461,334,146,140,24,24
305,BaselineECDSA-0-20260810-16:20:18-769602,BaselineECDSA,0,0,0,5,ecdsa-p256,1,0.893893,0.358386,0.454566,0.031999,0.061282,0.005109,0.007073,0.106955,333,145,140,24,24
306,BaselineECDSA-0-20260810-16:20:18-769602,BaselineECDSA,0,0,0,6,ecdsa-p256,1,0.916843,0.372012,0.464224,0.025728,0.061854,0.006853,0.007294,0.11484,333,144,141,24,24
307,BaselineECDSA-0-20260810-16:20:18-769602,BaselineECDSA,0,0,0,7,ecdsa-p256,1,0.889733,0.393891,0.430228,0.046977,0.06574,0.00518,0.007745,0.116213,333,145,140,24,24
308,BaselineECDSA-0-20260810-16:20:18-769602,BaselineECDSA,0,0,0,8,ecdsa-p256,1,0.949131,0.487655,0.443042,0.067825,0.075839,0.007915,0.011661,0.130849,333,145,140,24,24
309,BaselineECDSA-0-20260810-16:20:18-769602,BaselineECDSA,0,0,0,9,ecdsa-p256,1,0.907146,0.4196,0.455189,0.037759,0.077753,0.00532,0.009588,0.117636,333,145,140,24,24
310,BaselineECDSA-1-20260810-16:20:18-769602,BaselineECDSA,1,1,1,0,ecdsa-p256,1,0.89015,0.406867,0.433807,0.046846,0.060792,0.005792,0.014677,0.117035,332,145,139,24,24
311,BaselineECDSA-1-20260810-16:20:18-769602,BaselineECDSA,1,1,1,1,ecdsa-p256,1,0.906981,0.344953,0.436779,0.025727,0.06026,0.00498,0.006852,0.104121,335,146,141,24,24
312,BaselineECDSA-1-20260810-16:20:18-769602,BaselineECDSA,1,1,1,2,ecdsa-p256,1,0.920723,0.350602,0.469225,0.025927,0.05979,0.005008,0.006902,0.111084,334,145,141,24,24
313,BaselineECDSA-1-20260810-16:20:18-769602,BaselineECDSA,1,1,1,3,ecdsa-p256,1,0.901817,0.341296,0.453635,0.025347,0.059268,0.00492,0.006732,0.104102,334,146,140,24,24
314,BaselineECDSA-1-20260810-16:20:18-769602,BaselineECDSA,1,1,1,4,ecdsa-p256,1,0.92078,0.34325,0.440212,0.025026,0.05994,0.004959,0.006803,0.10421,333,145,140,24,24
315,BaselineECDSA-1-20260810-16:20:18-769602,BaselineECDSA,1,1,1,5,ecdsa-p256,1,0.893314,0.341256,0.462439,0.025016,0.059659,0.00494,0.006732,0.103721,334,145,141,24,24
316,BaselineECDSA-1-20260810-16:20:18-769602,BaselineECDSA,1,1,1,6,ecdsa-p256,1,0.968162,0.353437,0.453194,0.024826,0.05971,0.00511,0.012693,0.103741,333,145,140,24,24
317,BaselineECDSA-1-20260810-16:20:18-769602,BaselineECDSA,1,1,1,7,ecdsa-p256,1,0.915122,0.342588,0.455832,0.025907,0.05992,0.004949,0.006522,0.103669,333,145,140,24,24
318,BaselineECDSA-1-20260810-16:20:18-769602,BaselineECDSA,1,1,1,8,ecdsa-p256,1,0.95949,0.361232,0.500737,0.025075,0.05994,0.00552,0.007564,0.111976,333,145,140,24,24
319,BaselineECDSA-1-20260810-16:20:18-769602,BaselineECDSA,1,1,1,9,ecdsa-p256,1,0.889895,0.373326,0.451699,0.035064,0.069237,0.00496,0.007123,0.104302,332,145,139,24,24
320,BaselineECDSA-10-20260810-16:20:18-769602,BaselineECDSA,10,10,10,0,ecdsa-p256,1,0.931796,0.37183,0.450522,0.031007,0.061984,0.00556,0.009307,0.111053,333,145,140,24,24
321,BaselineECDSA-10-20260810-16:20:18-769602,BaselineECDSA,10,10,10,1,ecdsa-p256,1,0.889388,0.369186,0.451848,0.026348,0.061363,0.00523,0.007313,0.114931,334,146,140,24,24
322,BaselineECDSA-10-20260810-16:20:18-769602,BaselineECDSA,10,10,10,2,ecdsa-p256,1,0.933032,0.353748,0.468529,0.026609,0.061523,0.00514,0.006893,0.107507,333,145,140,24,24
323,BaselineECDSA-10-20260810-16:20:18-769602,BaselineECDSA,10,10,10,3,ecdsa-p256,1,0.878409,0.394071,0.443672,0.025397,0.069638,0.014827,0.009818,0.111865,335,146,141,24,24
324,BaselineECDSA-10-20260810-16:20:18-769602,BaselineECDSA,10,10,10,4,ecdsa-p256,1,0.863154,0.362576,0.419396,0.030486,0.062094,0.005189,0.007513,0.108399,332,145,139,24,24
325,BaselineECDSA-10-20260810-16:20:18-769602,BaselineECDSA,10,10,10,5,ecdsa-p256,1,0.925211,0.373253,0.45837,0.025787,0.066001,0.00537,0.008756,0.109731,332,145,139,24,24
326,BaselineECDSA-10-20260810-16:20:18-769602,BaselineECDSA,10,10,10,6,ecdsa-p256,1,0.912551,0.371732,0.438854,0.0274,0.061934,0.00519,0.007564,0.11454,332,145,139,24,24
327,BaselineECDSA-10-20260810-16:20:18-769602,BaselineECDSA,10,10,10,7,ecdsa-p256,1,0.9097,0.352617,0.466353,0.026308,0.061332,0.00508,0.006782,0.107237,335,146,141,24,24
328,BaselineECDSA-10-20260810-16:20:18-769602,BaselineECDSA,10,10,10,8,ecdsa-p256,1,0.937817,0.354558,0.479544,0.025146,0.062405,0.005119,0.006952,0.107628,333,145,140,24,24
329,BaselineECDSA-10-20260810-16:20:18-769602,BaselineECDSA,10,10,10,9,ecdsa-p256,1,0.903243,0.349831,0.445842,0.025627,0.060891,0.00514,0.006883,0.106575,334,145,141,24,24
330,BaselineECDSA-11-20260810-16:20:18-769602,BaselineECDSA,11,11,11,0,ecdsa-p256,1,0.917746,0.372523,0.468034,0.031107,0.061653,0.005501,0.009969,0.110853,333,144,141,24,24
331,BaselineECDSA-11-20260810-16:20:18-769602,BaselineECDSA,11,11,11,1,ecdsa-p256,1,0.902384,0.368245,0.4723,0.026409,0.068435,0.00516,0.007243,0.107217,334,145,141,24,24
332,BaselineECDSA-11-20260810-16:20:18-769602,BaselineECDSA,11,11,11,2,ecdsa-p256,1,0.920717,0.351704,0.48101,0.026339,0.061302,0.005139,0.007153,0.106466,332,144,140,24,24
333,BaselineECDSA-11-20260810-16:20:18-769602,BaselineECDSA,11,11,11,3,ecdsa-p256,1,0.888913,0.349411,0.440876,0.025527,0.061012,0.00507,0.006943,0.106375,332,145,139,24,24
334,BaselineECDSA-11-20260810-16:20:18-769602,BaselineECDSA,11,11,11,4,ecdsa-p256,1,0.922382,0.372503,0.45886,0.036698,0.062635,0.00536,0.008545,0.107799,334,146,140,24,24
335,BaselineECDSA-11-20260810-16:20:18-769602,BaselineECDSA,11,11,11,5,ecdsa-p256,1,0.890788,0.349732,0.456503,0.025927,0.060922,0.00506,0.006832,0.106344,332,145,139,24,24
336,BaselineECDSA-11-20260810-16:20:18-769602,BaselineECDSA,11,11,11,6,ecdsa-p256,1,0.919402,0.362014,0.459624,0.02699,0.060901,0.00517,0.007083,0.116834,334,145,141,24,24
337,BaselineECDSA-11-20260810-16:20:18-769602,BaselineECDSA,11,11,11,7,ecdsa-p256,1,0.949428,0.472296,0.460712,0.025337,0.112467,0.00537,0.008125,0.114681,335,146,141,24,24
338,BaselineECDSA-11-20260810-16:20:18-769602,BaselineECDSA,11,11,11,8,ecdsa-p256,1,0.911693,0.376861,0.444106,0.028753,0.063736,0.00526,0.008386,0.113647,334,146,140,24,24
339,BaselineECDSA-11-20260810-16:20:18-769602,BaselineECDSA,11,11,11,9,ecdsa-p256,1,0.9315,0.350102,0.472189,0.026499,0.060561,0.00504,0.006972,0.106166,333,144,141,24,24
340,BaselineECDSA-12-20260810-16:20:18-769602,BaselineECDSA,12,12,12,0,ecdsa-p256,1,0.938444,0.371431,0.480262,0.029905,0.063126,0.00533,0.009047,0.110152,333,145,140,24,24
341,BaselineECDSA-12-20260810-16:20:18-769602,BaselineECDSA,12,12,12,1,ecdsa-p256,1,0.899028,0.351414,0.46532,0.02675,0.061082,0.00509,0.007283,0.105544,334,146,140,24,24
342,BaselineECDSA-12-20260810-16:20:18-769602,BaselineECDSA,12,12,12,2,ecdsa-p256,1,0.91053,0.345263,0.474689,0.025176,0.06012,0.005039,0.006822,0.105073,333,145,140,24,24
343,BaselineECDSA-12-20260810-16:20:18-769602,BaselineECDSA,12,12,12,3,ecdsa-p256,1,0.922237,0.357225,0.448564,0.024955,0.065931,0.00505,0.007043,0.105202,333,145,140,24,24
344,BaselineECDSA-12-20260810-16:20:18-769602,BaselineECDSA,12,12,12,4,ecdsa-p256,1,0.922324,0.356214,0.453928,0.035214,0.060611,0.005069,0.006793,0.105193,332,144,140,24,24
345,BaselineECDSA-12-20260810-16:20:18-769602,BaselineECDSA,12,12,12,5,ecdsa-p256,1,0.949625,0.344632,0.451421,0.024856,0.06031,0.005029,0.006773,0.104972,331,144,139,24,24
346,BaselineECDSA-12-20260810-16:20:18-769602,BaselineECDSA,12,12,12,6,ecdsa-p256,1,0.923532,0.345274,0.474401,0.025757,0.06027,0.004999,0.006622,0.105113,333,145,140,24,24
347,BaselineECDSA-12-20260810-16:20:18-769602,BaselineECDSA,12,12,12,7,ecdsa-p256,1,0.916788,0.423446,0.453058,0.024885,0.068766,0.007644,0.010049,0.130118,331,144,139,24,24
348,BaselineECDSA-12-20260810-16:20:18-769602,BaselineECDSA,12,12,12,8,ecdsa-p256,1,0.886865,0.377523,0.433677,0.0328,0.060951,0.00515,0.007304,0.125239,335,146,141,24,24
349,BaselineECDSA-12-20260810-16:20:18-769602,BaselineECDSA,12,12,12,9,ecdsa-p256,1,0.88132,0.346356,0.428082,0.025396,0.060341,0.00495,0.006602,0.105584,333,145,140,24,24
350,BaselineECDSA-13-20260810-16:20:18-769602,BaselineECDSA,13,13,13,0,ecdsa-p256,1,0.892638,0.366661,0.457861,0.030305,0.061212,0.00528,0.009027,0.10954,334,146,140,24,24
351,BaselineECDSA-13-20260810-16:20:18-769602,BaselineECDSA,13,13,13,1,ecdsa-p256,1,0.887212,0.359978,0.432956,0.02701,0.060871,0.005088,0.007453,0.113609,333,145,140,24,24
352,BaselineECDSA-13-20260810-16:20:18-769602,BaselineECDSA,13,13,13,2,ecdsa-p256,1,0.900546,0.347559,0.432352,0.025336,0.060661,0.005019,0.006853,0.105724,334,146,140,24,24
353,BaselineECDSA-13-20260810-16:20:18-769602,BaselineECDSA,13,13,13,3,ecdsa-p256,1,0.874158,0.395045,0.440404,0.024965,0.068886,0.005419,0.009748,0.117836,334,145,141,24,24
354,BaselineECDSA-13-20260810-16:20:18-769602,BaselineECDSA,13,13,13,4,ecdsa-p256,1,0.915401,0.358187,0.466398,0.030426,0.061653,0.005138,0.007394,0.106446,332,145,139,24,24
355,BaselineECDSA-13-20260810-16:20:18-769602,BaselineECDSA,13,13,13,5,ecdsa-p256,1,0.881578,0.386037,0.438457,0.03805,0.062896,0.00533,0.008476,0.119308,333,145,140,24,24
356,BaselineECDSA-13-20260810-16:20:18-769602,BaselineECDSA,13,13,13,6,ecdsa-p256,1,0.894751,0.363888,0.427491,0.026759,0.066902,0.005119,0.006953,0.106706,334,146,140,24,24
357,BaselineECDSA-13-20260810-16:20:18-769602,BaselineECDSA,13,13,13,7,ecdsa-p256,1,0.943628,0.374257,0.49097,0.026178,0.061704,0.005199,0.007283,0.116964,332,145,139,24,24
358,BaselineECDSA-13-20260810-16:20:18-769602,BaselineECDSA,13,13,13,8,ecdsa-p256,1,0.93812,0.433785,0.460281,0.02737,0.073806,0.008174,0.011881,0.126452,332,145,139,24,24
359,BaselineECDSA-13-20260810-16:20:18-769602,BaselineECDSA,13,13,13,9,ecdsa-p256,1,0.906954,0.429477,0.463184,0.042297,0.073114,0.00545,0.009097,0.128896,332,144,140,24,24
360,BaselineECDSA-14-20260810-16:20:18-769602,BaselineECDSA,14,14,14,0,ecdsa-p256,1,0.904877,0.400936,0.449194,0.03832,0.063476,0.005701,0.013485,0.116232,332,145,139,24,24
361,BaselineECDSA-14-20260810-16:20:18-769602,BaselineECDSA,14,14,14,1,ecdsa-p256,1,0.902536,0.4142,0.437744,0.027099,0.080808,0.005531,0.009407,0.114832,333,145,140,24,24
362,BaselineECDSA-14-20260810-16:20:18-769602,BaselineECDSA,14,14,14,2,ecdsa-p256,1,0.902336,0.367905,0.446462,0.033291,0.062876,0.00522,0.007413,0.10913,332,144,140,24,24
363,BaselineECDSA-14-20260810-16:20:18-769602,BaselineECDSA,14,14,14,3,ecdsa-p256,1,0.9218,0.393182,0.470637,0.02689,0.074366,0.00537,0.008074,0.114731,332,144,140,24,24
364,BaselineECDSA-14-20260810-16:20:18-769602,BaselineECDSA,14,14,14,4,ecdsa-p256,1,0.89449,0.412395,0.437784,0.036066,0.073976,0.00555,0.009387,0.119048,332,145,139,24,24
365,BaselineECDSA-14-20260810-16:20:18-769602,BaselineECDSA,14,14,14,5,ecdsa-p256,1,0.896826,0.488116,0.431059,0.030095,0.091117,0.008766,0.011271,0.135689,332,145,139,24,24
366,BaselineECDSA-14-20260810-16:20:18-769602,BaselineECDSA,14,14,14,6,ecdsa-p256,1,0.882565,0.522158,0.446979,0.039823,0.086469,0.007794,0.013394,0.157839,333,145,140,24,24
367,BaselineECDSA-14-20260810-16:20:18-769602,BaselineECDSA,14,14,14,7,ecdsa-p256,1,0.89274,0.371671,0.445423,0.030476,0.064799,0.005359,0.007564,0.110493,333,144,141,24,24
368,BaselineECDSA-14-20260810-16:20:18-769602,BaselineECDSA,14,14,14,8,ecdsa-p256,1,0.933627,0.362264,0.444563,0.026699,0.063537,0.005309,0.007073,0.1094,334,145,141,24,24
369,BaselineECDSA-14-20260810-16:20:18-769602,BaselineECDSA,14,14,14,9,ecdsa-p256,1,0.925968,0.363547,0.45535,0.026308,0.063927,0.005289,0.007203,0.109652,333,145,140,24,24
370,BaselineECDSA-15-20260810-16:20:18-769602,BaselineECDSA,15,15,15,0,ecdsa-p256,1,0.938826,0.38192,0.470517,0.031708,0.063196,0.005641,0.010089,0.113428,333,144,141,24,24
371,BaselineECDSA-15-20260810-16:20:18-769602,BaselineECDSA,15,15,15,1,ecdsa-p256,1,0.893764,0.364569,0.428243,0.026949,0.062975,0.00532,0.007724,0.110111,335,146,141,24,24
372,BaselineECDSA-15-20260810-16:20:18-769602,BaselineECDSA,15,15,15,2,ecdsa-p256,1,0.906456,0.387529,0.437268,0.026328,0.063366,0.006241,0.014877,0.113568,331,144,139,24,24
373,BaselineECDSA-15-20260810-16:20:18-769602,BaselineECDSA,15,15,15,3,ecdsa-p256,1,0.901708,0.367513,0.447512,0.031508,0.062935,0.00527,0.007634,0.10938,333,145,140,24,24
374,BaselineECDSA-15-20260810-16:20:18-769602,BaselineECDSA,15,15,15,4,ecdsa-p256,1,0.911418,0.357213,0.439327,0.025968,0.062194,0.00527,0.007053,0.108639,334,146,140,24,24
375,BaselineECDSA-15-20260810-16:20:18-769602,BaselineECDSA,15,15,15,5,ecdsa-p256,1,0.889453,0.47964,0.448566,0.025627,0.116253,0.005481,0.009788,0.112807,334,145,141,24,24
376,BaselineECDSA-15-20260810-16:20:18-769602,BaselineECDSA,15,15,15,6,ecdsa-p256,1,0.924778,0.373975,0.476138,0.030476,0.064698,0.00539,0.008486,0.110152,334,146,140,24,24
377,BaselineECDSA-15-20260810-16:20:18-769602,BaselineECDSA,15,15,15,7,ecdsa-p256,1,0.908623,0.376401,0.470264,0.026408,0.07061,0.00526,0.007354,0.10912,333,145,140,24,24
378,BaselineECDSA-15-20260810-16:20:18-769602,BaselineECDSA,15,15,15,8,ecdsa-p256,1,0.909895,0.391277,0.462942,0.026809,0.067063,0.00533,0.008255,0.118506,333,144,141,24,24
379,BaselineECDSA-15-20260810-16:20:18-769602,BaselineECDSA,15,15,15,9,ecdsa-p256,1,0.904438,0.401277,0.45226,0.028502,0.062575,0.00526,0.007634,0.128416,333,144,141,24,24
380,BaselineECDSA-16-20260810-16:20:18-769602,BaselineECDSA,16,16,16,0,ecdsa-p256,1,0.893973,0.391849,0.444458,0.04379,0.062214,0.005459,0.0108,0.113088,334,146,140,24,24
381,BaselineECDSA-16-20260810-16:20:18-769602,BaselineECDSA,16,16,16,1,ecdsa-p256,1,0.890025,0.355642,0.428976,0.026409,0.061763,0.0051,0.006943,0.108159,333,146,139,24,24
382,BaselineECDSA-16-20260810-16:20:18-769602,BaselineECDSA,16,16,16,2,ecdsa-p256,1,0.878662,0.357094,0.430211,0.025687,0.062334,0.00516,0.007273,0.108349,332,145,139,24,24
383,BaselineECDSA-16-20260810-16:20:18-769602,BaselineECDSA,16,16,16,3,ecdsa-p256,1,0.877312,0.355252,0.43698,0.025727,0.062174,0.005109,0.006873,0.108329,332,144,140,24,24
384,BaselineECDSA-16-20260810-16:20:18-769602,BaselineECDSA,16,16,16,4,ecdsa-p256,1,0.88672,0.376289,0.427808,0.025517,0.0713,0.00524,0.007494,0.108929,333,145,140,24,24
385,BaselineECDSA-16-20260810-16:20:18-769602,BaselineECDSA,16,16,16,5,ecdsa-p256,1,0.942537,0.355832,0.471007,0.027391,0.061793,0.005089,0.006923,0.107999,333,145,140,24,24
386,BaselineECDSA-16-20260810-16:20:18-769602,BaselineECDSA,16,16,16,6,ecdsa-p256,1,0.916375,0.385337,0.443253,0.025437,0.061312,0.005801,0.015518,0.11468,333,145,140,24,24
387,BaselineECDSA-16-20260810-16:20:18-769602,BaselineECDSA,16,16,16,7,ecdsa-p256,1,0.895899,0.36062,0.452908,0.031227,0.061563,0.00517,0.007213,0.107697,332,144,140,24,24
388,BaselineECDSA-16-20260810-16:20:18-769602,BaselineECDSA,16,16,16,8,ecdsa-p256,1,0.890363,0.462238,0.428288,0.025447,0.08227,0.008375,0.013375,0.13126,332,145,139,24,24
389,BaselineECDSA-16-20260810-16:20:18-769602,BaselineECDSA,16,16,16,9,ecdsa-p256,1,0.938629,0.396025,0.482439,0.038881,0.064257,0.00525,0.007875,0.124788,333,145,140,24,24
390,BaselineECDSA-17-20260810-16:20:18-769602,BaselineECDSA,17,17,17,0,ecdsa-p256,1,0.918151,0.483869,0.44474,0.043199,0.06541,0.008466,0.025096,0.140096,334,146,140,24,24
391,BaselineECDSA-17-20260810-16:20:18-769602,BaselineECDSA,17,17,17,1,ecdsa-p256,1,0.892869,0.365701,0.446166,0.031007,0.062906,0.00523,0.007243,0.109501,333,145,140,24,24
392,BaselineECDSA-17-20260810-16:20:18-769602,BaselineECDSA,17,17,17,2,ecdsa-p256,1,0.868335,0.392941,0.433988,0.025988,0.077011,0.00535,0.008275,0.110373,332,144,140,24,24
393,BaselineECDSA-17-20260810-16:20:18-769602,BaselineECDSA,17,17,17,3,ecdsa-p256,1,0.919656,0.363116,0.44438,0.027982,0.062544,0.007654,0.007093,0.10907,334,145,141,24,24
394,BaselineECDSA-17-20260810-16:20:18-769602,BaselineECDSA,17,17,17,4,ecdsa-p256,1,0.923989,0.435648,0.488047,0.028913,0.07664,0.00545,0.009146,0.132853,334,146,140,24,24
395,BaselineECDSA-17-20260810-16:20:18-769602,BaselineECDSA,17,17,17,5,ecdsa-p256,1,0.925947,0.393221,0.452387,0.031017,0.07074,0.00529,0.008155,0.113678,333,144,141,24,24
396,BaselineECDSA-17-20260810-16:20:18-769602,BaselineECDSA,17,17,17,6,ecdsa-p256,1,0.934435,0.377783,0.450248,0.027891,0.062274,0.005199,0.007324,0.117796,333,145,140,24,24
397,BaselineECDSA-17-20260810-16:20:18-769602,BaselineECDSA,17,17,17,7,ecdsa-p256,1,0.961668,0.35925,0.458474,0.0273,0.062645,0.00516,0.006983,0.10884,332,144,140,24,24
398,BaselineECDSA-17-20260810-16:20:18-769602,BaselineECDSA,17,17,17,8,ecdsa-p256,1,0.903273,0.357315,0.453731,0.025627,0.062624,0.00522,0.006913,0.108619,332,145,139,24,24
399,BaselineECDSA-17-20260810-16:20:18-769602,BaselineECDSA,17,17,17,9,ecdsa-p256,1,0.931122,0.394032,0.433709,0.026989,0.062244,0.008015,0.015649,0.115161,332,144,140,24,24
400,BaselineECDSA-18-20260810-16:20:18-769602,BaselineECDSA,18,18,18,0,ecdsa-p256,1,0.95156,0.36628,0.520925,0.030226,0.061533,0.00534,0.008726,0.109641,333,145,140,24,24
401,BaselineECDSA-18-20260810-16:20:18-769602,BaselineECDSA,18,18,18,1,ecdsa-p256,1,0.889748,0.364558,0.442778,0.025787,0.067794,0.005139,0.007123,0.106255,333,145,140,24,24
402,BaselineECDSA-18-20260810-16:20:18-769602,BaselineECDSA,18,18,18,2,ecdsa-p256,1,0.915795,0.347937,0.44649,0.026098,0.060551,0.00509,0.006903,0.105553,332,145,139,24,24
403,BaselineECDSA-18-20260810-16:20:18-769602,BaselineECDSA,18,18,18,3,ecdsa-p256,1,0.948153,0.34372,0.435558,0.024956,0.059879,0.00501,0.006732,0.105002,333,145,140,24,24
404,BaselineECDSA-18-20260810-16:20:18-769602,BaselineECDSA,18,18,18,4,ecdsa-p256,1,0.927559,0.347256,0.467373,0.026178,0.0602,0.005039,0.006963,0.105393,333,145,140,24,24
405,BaselineECDSA-18-20260810-16:20:18-769602,BaselineECDSA,18,18,18,5,ecdsa-p256,1,0.944621,0.344123,0.483398,0.024925,0.05998,0.00503,0.006703,0.105132,333,145,140,24,24
406,BaselineECDSA-18-20260810-16:20:18-769602,BaselineECDSA,18,18,18,6,ecdsa-p256,1,0.928786,0.357144,0.486187,0.024645,0.060211,0.00534,0.012333,0.105323,332,145,139,24,24
407,BaselineECDSA-18-20260810-16:20:18-769602,BaselineECDSA,18,18,18,7,ecdsa-p256,1,0.928947,0.34402,0.466937,0.024986,0.06012,0.004979,0.006592,0.104933,334,146,140,24,24
