idx,run_id,config,runnumber,repetition,seedset,suite,num_uavs,puf_ber,fe_profile,attack_mode,module,role,primitive,calls,total_ms,mean_us,median_us,p95_us
11090,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,dh_derive,9,0.581489,64.609889,64.129,66.9844
11091,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,dh_keygen,9,0.309114,34.346,33.763,36.8448
11092,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,extract,10,0.026048,2.6048,2.56,2.8005
11093,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,kdf,167,0.763442,4.571509,4.328,5.1963
11094,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,mac,9,0.0224,2.488889,2.495,2.5986
11095,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,mac_verify,18,0.040514,2.250778,2.299,2.43715
11096,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[0],uav,aead_open,1,0.001993,1.993,1.993,1.993
11097,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[0],uav,dh_derive,9,0.604051,67.116778,65.131,75.6962
11098,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[0],uav,dh_keygen,10,0.348647,34.8647,33.427,41.31825
11099,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[0],uav,extract,1,0.006892,6.892,6.892,6.892
11100,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[0],uav,kdf,20,0.110557,5.52785,5.04,9.8243
11101,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[0],uav,mac,19,0.041827,2.201421,2.154,2.3641
11102,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[0],uav,mac_verify,9,0.020195,2.243889,2.204,2.552
11103,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[1],uav,aead_open,1,0.001533,1.533,1.533,1.533
11104,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[1],uav,dh_derive,9,0.580154,64.461556,63.838,66.3468
11105,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[1],uav,dh_keygen,10,0.344787,34.4787,33.4265,38.7917
11106,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[1],uav,extract,1,0.004629,4.629,4.629,4.629
11107,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[1],uav,kdf,20,0.101023,5.05115,4.9035,5.92785
11108,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[1],uav,mac,18,0.038944,2.163556,2.144,2.2615
11109,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[1],uav,mac_verify,10,0.022802,2.2802,2.194,2.7245
11110,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[2],uav,aead_open,1,0.001413,1.413,1.413,1.413
11111,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[2],uav,dh_derive,9,0.591645,65.738333,63.798,72.9954
11112,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[2],uav,dh_keygen,10,0.335762,33.5762,33.432,34.29015
11113,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[2],uav,extract,1,0.003297,3.297,3.297,3.297
11114,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[2],uav,kdf,20,0.096727,4.83635,4.7335,5.859
11115,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[2],uav,mac,17,0.03723,2.19,2.144,2.359
11116,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[2],uav,mac_verify,11,0.023594,2.144909,2.134,2.359
11117,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[3],uav,aead_open,1,0.001322,1.322,1.322,1.322
11118,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[3],uav,dh_derive,9,0.574942,63.882444,63.809,64.3166
11119,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[3],uav,dh_keygen,10,0.337715,33.7715,33.462,35.11305
11120,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[3],uav,extract,1,0.003156,3.156,3.156,3.156
11121,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[3],uav,kdf,20,0.095687,4.78435,4.7685,5.28055
11122,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[3],uav,mac,16,0.034674,2.167125,2.169,2.2965
11123,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[3],uav,mac_verify,12,0.02596,2.163333,2.154,2.38895
11124,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[4],uav,aead_open,1,0.001323,1.323,1.323,1.323
11125,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[4],uav,dh_derive,9,0.589151,65.461222,63.828,70.2816
11126,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[4],uav,dh_keygen,10,0.341472,34.1472,33.487,37.0794
11127,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[4],uav,extract,1,0.003195,3.195,3.195,3.195
11128,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[4],uav,kdf,20,0.096135,4.80675,4.7335,5.42
11129,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[4],uav,mac,15,0.03237,2.158,2.144,2.241
11130,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[4],uav,mac_verify,13,0.02787,2.143846,2.144,2.328
11131,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[5],uav,aead_open,1,0.001312,1.312,1.312,1.312
11132,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[5],uav,dh_derive,9,0.575116,63.901778,63.718,64.4316
11133,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[5],uav,dh_keygen,10,0.356078,35.6078,33.597,41.34125
11134,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[5],uav,extract,1,0.003246,3.246,3.246,3.246
11135,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[5],uav,kdf,20,0.101096,5.0548,4.834,5.74545
11136,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[5],uav,mac,14,0.031379,2.241357,2.129,2.7207
11137,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[5],uav,mac_verify,14,0.030678,2.191286,2.2245,2.42435
11138,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[6],uav,aead_open,1,0.001272,1.272,1.272,1.272
11139,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[6],uav,dh_derive,9,0.574581,63.842333,63.728,64.3186
11140,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[6],uav,dh_keygen,10,0.344579,34.4579,33.497,37.9346
11141,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[6],uav,extract,1,0.003166,3.166,3.166,3.166
11142,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[6],uav,kdf,20,0.100152,5.0076,4.914,5.9673
11143,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[6],uav,mac,13,0.030136,2.318154,2.134,3.1082
11144,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[6],uav,mac_verify,15,0.034203,2.2802,2.254,2.8229
11145,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[7],uav,aead_open,1,0.001362,1.362,1.362,1.362
11146,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[7],uav,dh_derive,9,0.574073,63.785889,63.738,64.1592
11147,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[7],uav,dh_keygen,10,0.336002,33.6002,33.482,34.2096
11148,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[7],uav,extract,1,0.003176,3.176,3.176,3.176
11149,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[7],uav,kdf,20,0.095279,4.76395,4.759,5.2255
11150,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[7],uav,mac,12,0.025716,2.143,2.104,2.253
11151,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[7],uav,mac_verify,16,0.034702,2.168875,2.229,2.4825
11152,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[9],uav,aead_open,1,0.001313,1.313,1.313,1.313
11153,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[9],uav,dh_derive,9,0.579745,64.416111,63.818,67.2708
11154,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[9],uav,dh_keygen,9,0.306177,34.019667,33.492,35.3336
11155,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[9],uav,extract,1,0.003296,3.296,3.296,3.296
11156,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[9],uav,kdf,19,0.095484,5.025474,4.919,5.9696
11157,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[9],uav,mac,10,0.02166,2.166,2.169,2.2405
11158,HighNoise-7-20260922-20:32:12-1127566,HighNoise,7,7,7,sha3,10,,,,UavAuthNetwork.uav[9],uav,mac_verify,17,0.043849,2.579353,2.234,3.8308
11159,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,aead_seal,8,0.025286,3.16075,2.219,7.1863
11160,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,dh_derive,8,0.512428,64.0535,63.9585,64.3995
11161,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,dh_keygen,8,0.270358,33.79475,33.687,34.2515
11162,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,extract,10,0.026229,2.6229,2.565,2.872
11163,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,kdf,154,0.700252,4.547091,4.328,5.089
11164,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,mac,8,0.020258,2.53225,2.52,2.6415
11165,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,mac_verify,16,0.035817,2.238563,2.3195,2.43675
11166,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[0],uav,aead_open,1,0.001974,1.974,1.974,1.974
11167,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[0],uav,dh_derive,8,0.520423,65.052875,63.768,70.4564
11168,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[0],uav,dh_keygen,10,0.348765,34.8765,33.4365,41.2813
11169,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[0],uav,extract,1,0.006352,6.352,6.352,6.352
11170,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[0],uav,kdf,19,0.091999,4.842053,5.079,5.476
11171,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[0],uav,mac,18,0.039713,2.206278,2.159,2.3518
11172,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[0],uav,mac_verify,8,0.017673,2.209125,2.1535,2.4625
11173,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[1],uav,aead_open,1,0.001372,1.372,1.372,1.372
11174,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[1],uav,dh_derive,8,0.545038,68.12975,64.5145,78.28335
11175,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[1],uav,dh_keygen,10,0.349696,34.9696,33.487,41.1571
11176,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[1],uav,extract,1,0.004348,4.348,4.348,4.348
11177,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[1],uav,kdf,19,0.094036,4.949263,4.689,5.7482
11178,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[1],uav,mac,17,0.036867,2.168647,2.154,2.318
11179,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[1],uav,mac_verify,9,0.019837,2.204111,2.164,2.4946
11180,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[2],uav,aead_open,1,0.001363,1.363,1.363,1.363
11181,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[2],uav,dh_derive,8,0.529781,66.222625,63.9335,75.404
11182,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[2],uav,dh_keygen,10,0.336503,33.6503,33.447,34.6241
11183,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[2],uav,extract,1,0.003627,3.627,3.627,3.627
11184,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[2],uav,kdf,19,0.093603,4.926474,4.669,6.2949
11185,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[2],uav,mac,16,0.036055,2.253437,2.139,2.66475
11186,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[2],uav,mac_verify,10,0.023744,2.3744,2.199,3.3797
11187,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[4],uav,aead_open,1,0.001383,1.383,1.383,1.383
11188,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[4],uav,dh_derive,8,0.511198,63.89975,63.8285,64.295
11189,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[4],uav,dh_keygen,9,0.302639,33.626556,33.432,34.4658
11190,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[4],uav,extract,1,0.003497,3.497,3.497,3.497
11191,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[4],uav,kdf,18,0.086593,4.810722,4.879,5.26365
11192,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[4],uav,mac,14,0.030016,2.144,2.124,2.2385
11193,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[4],uav,mac_verify,11,0.023542,2.140182,2.113,2.369
11194,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[5],uav,aead_open,1,0.001343,1.343,1.343,1.343
11195,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[5],uav,dh_derive,8,0.52962,66.2025,63.748,73.58575
11196,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[5],uav,dh_keygen,9,0.302572,33.619111,33.462,34.3642
11197,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[5],uav,extract,1,0.003517,3.517,3.517,3.517
11198,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[5],uav,kdf,18,0.087953,4.886278,4.804,5.80465
11199,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[5],uav,mac,13,0.027981,2.152385,2.144,2.246
11200,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[5],uav,mac_verify,12,0.026139,2.17825,2.234,2.39845
11201,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[6],uav,aead_open,1,0.001353,1.353,1.353,1.353
11202,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[6],uav,dh_derive,8,0.516937,64.617125,63.8285,67.884
11203,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[6],uav,dh_keygen,9,0.30255,33.616667,33.462,34.2132
11204,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[6],uav,extract,1,0.003366,3.366,3.366,3.366
11205,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[6],uav,kdf,18,0.08743,4.857222,4.779,5.5895
11206,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[6],uav,mac,12,0.034203,2.85025,2.159,5.9607
11207,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[6],uav,mac_verify,13,0.027951,2.150077,2.164,2.3806
11208,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[8],uav,aead_open,1,0.001363,1.363,1.363,1.363
11209,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[8],uav,dh_derive,8,0.510805,63.850625,63.718,64.4203
11210,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[8],uav,dh_keygen,8,0.272463,34.057875,33.642,35.363
11211,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[8],uav,extract,1,0.003547,3.547,3.547,3.547
11212,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[8],uav,kdf,17,0.082372,4.845412,4.999,5.2652
11213,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[8],uav,mac,10,0.021579,2.1579,2.144,2.2395
11214,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[8],uav,mac_verify,14,0.030408,2.172,2.189,2.48285
11215,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[9],uav,aead_open,1,0.001262,1.262,1.262,1.262
11216,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[9],uav,dh_derive,8,0.510374,63.79675,63.683,64.31
11217,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[9],uav,dh_keygen,8,0.271372,33.9215,33.542,35.10015
11218,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[9],uav,extract,1,0.003586,3.586,3.586,3.586
11219,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[9],uav,kdf,17,0.089486,5.263882,4.97,6.8644
11220,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[9],uav,mac,9,0.019425,2.158333,2.164,2.256
11221,HighNoise-8-20260922-20:32:13-1127566,HighNoise,8,8,8,sha3,10,,,,UavAuthNetwork.uav[9],uav,mac_verify,15,0.033721,2.248067,2.254,2.8236
11222,HighNoise-9-20260922-20:32:14-1127566,HighNoise,9,9,9,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,aead_seal,7,0.058388,8.341143,8.716,13.6814
11223,HighNoise-9-20260922-20:32:14-1127566,HighNoise,9,9,9,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,dh_derive,7,0.531023,75.860429,70.12,94.4275
11224,HighNoise-9-20260922-20:32:14-1127566,HighNoise,9,9,9,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,dh_keygen,7,0.312389,44.627,40.465,54.0557
11225,HighNoise-9-20260922-20:32:14-1127566,HighNoise,9,9,9,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,extract,10,0.026081,2.6081,2.57,2.79905
11226,HighNoise-9-20260922-20:32:14-1127566,HighNoise,9,9,9,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,kdf,141,0.832632,5.905191,4.748,9.618
11227,HighNoise-9-20260922-20:32:14-1127566,HighNoise,9,9,9,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,mac,7,0.026449,3.778429,3.276,4.878
11228,HighNoise-9-20260922-20:32:14-1127566,HighNoise,9,9,9,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,mac_verify,14,0.055482,3.963,2.87,7.84975
11229,HighNoise-9-20260922-20:32:14-1127566,HighNoise,9,9,9,sha3,10,,,,UavAuthNetwork.uav[1],uav,aead_open,1,0.003556,3.556,3.556,3.556
11230,HighNoise-9-20260922-20:32:14-1127566,HighNoise,9,9,9,sha3,10,,,,UavAuthNetwork.uav[1],uav,dh_derive,7,0.676674,96.667714,96.559,99.5227
11231,HighNoise-9-20260922-20:32:14-1127566,HighNoise,9,9,9,sha3,10,,,,UavAuthNetwork.uav[1],uav,dh_keygen,9,0.482192,53.576889,50.945,64.916
11232,HighNoise-9-20260922-20:32:14-1127566,HighNoise,9,9,9,sha3,10,,,,UavAuthNetwork.uav[1],uav,extract,1,0.024816,24.816,24.816,24.816
11233,HighNoise-9-20260922-20:32:14-1127566,HighNoise,9,9,9,sha3,10,,,,UavAuthNetwork.uav[1],uav,kdf,17,0.159314,9.371412,9.628,11.2064
11234,HighNoise-9-20260922-20:32:14-1127566,HighNoise,9,9,9,sha3,10,,,,UavAuthNetwork.uav[1],uav,mac,16,0.067405,4.212813,4.238,4.77925
11235,HighNoise-9-20260922-20:32:14-1127566,HighNoise,9,9,9,sha3,10,,,,UavAuthNetwork.uav[1],uav,mac_verify,7,0.029803,4.257571,4.428,4.65
11236,HighNoise-9-20260922-20:32:14-1127566,HighNoise,9,9,9,sha3,10,,,,UavAuthNetwork.uav[2],uav,aead_open,1,0.002164,2.164,2.164,2.164
11237,HighNoise-9-20260922-20:32:14-1127566,HighNoise,9,9,9,sha3,10,,,,UavAuthNetwork.uav[2],uav,dh_derive,7,0.650382,92.911714,96.408,97.5554
11238,HighNoise-9-20260922-20:32:14-1127566,HighNoise,9,9,9,sha3,10,,,,UavAuthNetwork.uav[2],uav,dh_keygen,9,0.464201,51.577889,52.047,56.1824
11239,HighNoise-9-20260922-20:32:14-1127566,HighNoise,9,9,9,sha3,10,,,,UavAuthNetwork.uav[2],uav,extract,1,0.01643,16.43,16.43,16.43
11240,HighNoise-9-20260922-20:32:14-1127566,HighNoise,9,9,9,sha3,10,,,,UavAuthNetwork.uav[2],uav,kdf,17,0.160348,9.432235,8.606,16.282
11241,HighNoise-9-20260922-20:32:14-1127566,HighNoise,9,9,9,sha3,10,,,,UavAuthNetwork.uav[2],uav,mac,15,0.057356,3.823733,3.978,4.4817
11242,HighNoise-9-20260922-20:32:14-1127566,HighNoise,9,9,9,sha3,10,,,,UavAuthNetwork.uav[2],uav,mac_verify,8,0.031387,3.923375,4.148,4.5425
11243,HighNoise-9-20260922-20:32:14-1127566,HighNoise,9,9,9,sha3,10,,,,UavAuthNetwork.uav[3],uav,aead_open,1,0.001853,1.853,1.853,1.853
11244,HighNoise-9-20260922-20:32:14-1127566,HighNoise,9,9,9,sha3,10,,,,UavAuthNetwork.uav[3],uav,dh_derive,7,0.62182,88.831429,91.609,102.0914
