idx,run_id,config,runnumber,repetition,seedset,uav_id,phase,peer_uav_id,success,wall_latency_ms,compute_ms,net_ms,net_ms_derived,bytes_sent,bytes_received,gs_m1_attempts,gs_m4_successes
7317,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,2,phase3,6,1,,0.128329,,0,,,,
7318,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,2,phase3,7,1,,0.127306,,0,,,,
7319,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,2,phase3,8,1,,0.132435,,0,,,,
7320,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,2,phase3,9,1,,0.128267,,0,,,,
7321,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,3,phase2,,1,12.275541,0.40537,11.870171,1,1095,1455,10,10
7322,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,3,phase3,0,1,,0.152111,,0,,,,
7323,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,3,phase3,1,1,,0.146129,,0,,,,
7324,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,3,phase3,2,1,,0.136793,,0,,,,
7325,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,3,phase3,4,1,,0.129279,,0,,,,
7326,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,3,phase3,5,1,,0.128168,,0,,,,
7327,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,3,phase3,6,1,,0.133297,,0,,,,
7328,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,3,phase3,7,1,,0.145729,,0,,,,
7329,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,3,phase3,8,1,,0.128177,,0,,,,
7330,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,3,phase3,9,1,,0.128628,,0,,,,
7331,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,4,phase2,,1,14.945637,0.391315,14.554322,1,1054,1496,10,10
7332,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,4,phase3,0,1,,0.138597,,0,,,,
7333,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,4,phase3,1,1,,0.136613,,0,,,,
7334,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,4,phase3,2,1,,0.142944,,0,,,,
7335,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,4,phase3,3,1,,0.139168,,0,,,,
7336,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,4,phase3,5,1,,0.141281,,0,,,,
7337,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,4,phase3,6,1,,0.135852,,0,,,,
7338,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,4,phase3,7,1,,0.127256,,0,,,,
7339,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,4,phase3,8,1,,0.129028,,0,,,,
7340,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,4,phase3,9,1,,0.125343,,0,,,,
7341,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,5,phase2,,1,14.460975,0.404679,14.056296,1,1013,1537,10,10
7342,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,5,phase3,0,1,,0.145539,,0,,,,
7343,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,5,phase3,1,1,,0.141292,,0,,,,
7344,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,5,phase3,2,1,,0.135501,,0,,,,
7345,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,5,phase3,3,1,,0.136723,,0,,,,
7346,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,5,phase3,4,1,,0.1406,,0,,,,
7347,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,5,phase3,6,1,,0.128017,,0,,,,
7348,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,5,phase3,7,1,,0.127355,,0,,,,
7349,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,5,phase3,8,1,,0.126785,,0,,,,
7350,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,5,phase3,9,1,,0.128488,,0,,,,
7351,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,6,phase2,,1,10.504053,0.389461,10.114592,1,972,1578,10,10
7352,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,6,phase3,0,1,,0.136012,,0,,,,
7353,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,6,phase3,1,1,,0.13558,,0,,,,
7354,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,6,phase3,2,1,,0.148996,,0,,,,
7355,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,6,phase3,3,1,,0.140641,,0,,,,
7356,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,6,phase3,4,1,,0.136663,,0,,,,
7357,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,6,phase3,5,1,,0.135611,,0,,,,
7358,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,6,phase3,7,1,,0.138707,,0,,,,
7359,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,6,phase3,8,1,,0.131173,,0,,,,
7360,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,6,phase3,9,1,,0.129159,,0,,,,
7361,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,7,phase2,,1,14.136377,0.388068,13.748309,1,931,1619,10,10
7362,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,7,phase3,0,1,,0.137785,,0,,,,
7363,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,7,phase3,1,1,,0.139628,,0,,,,
7364,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,7,phase3,2,1,,0.139108,,0,,,,
7365,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,7,phase3,3,1,,0.144297,,0,,,,
7366,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,7,phase3,4,1,,0.134519,,0,,,,
7367,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,7,phase3,5,1,,0.141011,,0,,,,
7368,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,7,phase3,6,1,,0.136282,,0,,,,
7369,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,7,phase3,8,1,,0.127977,,0,,,,
7370,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,7,phase3,9,1,,0.127096,,0,,,,
7371,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,8,phase2,,1,12.641323,0.391155,12.250168,1,890,1660,10,10
7372,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,8,phase3,0,1,,0.137545,,0,,,,
7373,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,8,phase3,1,1,,0.137254,,0,,,,
7374,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,8,phase3,2,1,,0.136093,,0,,,,
7375,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,8,phase3,3,1,,0.144778,,0,,,,
7376,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,8,phase3,4,1,,0.144026,,0,,,,
7377,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,8,phase3,5,1,,0.144467,,0,,,,
7378,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,8,phase3,6,1,,0.158874,,0,,,,
7379,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,8,phase3,7,1,,0.137764,,0,,,,
7380,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,8,phase3,9,1,,0.126745,,0,,,,
7381,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,9,phase2,,1,8.000861,0.40469,7.596171,1,849,1701,10,10
7382,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,9,phase3,0,1,,0.137534,,0,,,,
7383,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,9,phase3,1,1,,0.138365,,0,,,,
7384,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,9,phase3,2,1,,0.135871,,0,,,,
7385,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,9,phase3,3,1,,0.136372,,0,,,,
7386,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,9,phase3,4,1,,0.136323,,0,,,,
7387,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,9,phase3,5,1,,0.138245,,0,,,,
7388,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,9,phase3,6,1,,0.139699,,0,,,,
7389,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,9,phase3,7,1,,0.137725,,0,,,,
7390,InetMobilityRandomWalkSHA3-20-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,20,20,20,9,phase3,8,1,,0.13536,,0,,,,
7391,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,0,phase2,,1,9.213433,0.467425,8.746008,1,1218,1332,10,10
7392,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,0,phase3,1,1,,0.15181,,0,,,,
7393,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,0,phase3,2,1,,0.149457,,0,,,,
7394,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,0,phase3,3,1,,0.158264,,0,,,,
7395,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,0,phase3,4,1,,0.142243,,0,,,,
7396,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,0,phase3,5,1,,0.143545,,0,,,,
7397,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,0,phase3,6,1,,0.142944,,0,,,,
7398,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,0,phase3,7,1,,0.142814,,0,,,,
7399,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,0,phase3,8,1,,0.143737,,0,,,,
7400,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,0,phase3,9,1,,0.142633,,0,,,,
7401,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,1,phase2,,1,16.477906,0.406172,16.071734,1,1177,1373,10,10
7402,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,1,phase3,0,1,,0.137584,,0,,,,
7403,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,1,phase3,2,1,,0.171248,,0,,,,
7404,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,1,phase3,3,1,,0.170397,,0,,,,
7405,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,1,phase3,4,1,,0.176486,,0,,,,
7406,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,1,phase3,5,1,,0.168632,,0,,,,
7407,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,1,phase3,6,1,,0.168702,,0,,,,
7408,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,1,phase3,7,1,,0.169142,,0,,,,
7409,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,1,phase3,8,1,,0.163251,,0,,,,
7410,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,1,phase3,9,1,,0.161198,,0,,,,
7411,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,2,phase2,,1,15.005755,0.450213,14.555542,1,1136,1414,10,10
7412,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,2,phase3,0,1,,0.141662,,0,,,,
7413,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,2,phase3,1,1,,0.145669,,0,,,,
7414,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,2,phase3,3,1,,0.155819,,0,,,,
7415,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,2,phase3,4,1,,0.156729,,0,,,,
7416,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,2,phase3,5,1,,0.163703,,0,,,,
7417,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,2,phase3,6,1,,0.168482,,0,,,,
7418,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,2,phase3,7,1,,0.168612,,0,,,,
7419,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,2,phase3,8,1,,0.175044,,0,,,,
7420,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,2,phase3,9,1,,0.167259,,0,,,,
7421,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,3,phase2,,1,4.667989,0.472686,4.195303,1,1095,1455,10,10
7422,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,3,phase3,0,1,,0.145519,,0,,,,
7423,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,3,phase3,1,1,,0.142123,,0,,,,
7424,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,3,phase3,2,1,,0.137755,,0,,,,
7425,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,3,phase3,4,1,,0.176737,,0,,,,
7426,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,3,phase3,5,1,,0.147514,,0,,,,
7427,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,3,phase3,6,1,,0.143575,,0,,,,
7428,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,3,phase3,7,1,,0.144658,,0,,,,
7429,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,3,phase3,8,1,,0.142494,,0,,,,
7430,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,3,phase3,9,1,,0.141371,,0,,,,
7431,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,4,phase2,,1,17.404178,0.57215,16.832028,1,1054,1496,10,10
7432,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,4,phase3,0,1,,0.135551,,0,,,,
7433,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,4,phase3,1,1,,0.136963,,0,,,,
7434,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,4,phase3,2,1,,0.138837,,0,,,,
7435,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,4,phase3,3,1,,0.139889,,0,,,,
7436,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,4,phase3,5,1,,0.158984,,0,,,,
7437,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,4,phase3,6,1,,0.167059,,0,,,,
7438,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,4,phase3,7,1,,0.160918,,0,,,,
7439,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,4,phase3,8,1,,0.156529,,0,,,,
7440,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,4,phase3,9,1,,0.159345,,0,,,,
7441,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,5,phase2,,1,10.098364,0.624887,9.473477,1,1013,1537,10,10
7442,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,5,phase3,0,1,,0.147754,,0,,,,
7443,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,5,phase3,1,1,,0.141482,,0,,,,
7444,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,5,phase3,2,1,,0.141862,,0,,,,
7445,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,5,phase3,3,1,,0.137906,,0,,,,
7446,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,5,phase3,4,1,,0.143224,,0,,,,
7447,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,5,phase3,6,1,,0.15135,,0,,,,
7448,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,5,phase3,7,1,,0.152272,,0,,,,
7449,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,5,phase3,8,1,,0.148554,,0,,,,
7450,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,5,phase3,9,1,,0.15656,,0,,,,
7451,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,6,phase2,,1,13.635532,0.621441,13.014091,1,972,1578,10,10
7452,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,6,phase3,0,1,,0.138196,,0,,,,
7453,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,6,phase3,1,1,,0.138858,,0,,,,
7454,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,6,phase3,2,1,,0.147323,,0,,,,
7455,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,6,phase3,3,1,,0.138276,,0,,,,
7456,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,6,phase3,4,1,,0.13514,,0,,,,
7457,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,6,phase3,5,1,,0.138076,,0,,,,
7458,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,6,phase3,7,1,,0.155769,,0,,,,
7459,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,6,phase3,8,1,,0.15641,,0,,,,
7460,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,6,phase3,9,1,,0.154366,,0,,,,
7461,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,7,phase2,,1,10.663309,0.640836,10.022473,1,931,1619,10,10
7462,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,7,phase3,0,1,,0.139138,,0,,,,
7463,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,7,phase3,1,1,,0.136662,,0,,,,
7464,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,7,phase3,2,1,,0.137284,,0,,,,
7465,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,7,phase3,3,1,,0.141752,,0,,,,
7466,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,7,phase3,4,1,,0.135981,,0,,,,
7467,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,7,phase3,5,1,,0.137224,,0,,,,
7468,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,7,phase3,6,1,,0.138617,,0,,,,
7469,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,7,phase3,8,1,,0.155657,,0,,,,
7470,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,7,phase3,9,1,,0.160117,,0,,,,
7471,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,8,phase2,,1,15.531162,0.65896,14.872202,1,890,1660,10,10
7472,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,8,phase3,0,1,,0.137695,,0,,,,
7473,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,8,phase3,1,1,,0.141181,,0,,,,
7474,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,8,phase3,2,1,,0.138066,,0,,,,
7475,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,8,phase3,3,1,,0.144076,,0,,,,
7476,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,8,phase3,4,1,,0.145259,,0,,,,
7477,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,8,phase3,5,1,,0.141551,,0,,,,
7478,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,8,phase3,6,1,,0.137204,,0,,,,
7479,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,8,phase3,7,1,,0.142755,,0,,,,
7480,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,8,phase3,9,1,,0.169113,,0,,,,
7481,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,9,phase2,,1,14.541176,0.656053,13.885123,1,849,1701,10,10
7482,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,9,phase3,0,1,,0.14002,,0,,,,
