idx,run_id,config,runnumber,repetition,seedset,suite,num_uavs,puf_ber,fe_profile,attack_mode,module,role,primitive,calls,total_ms,mean_us,median_us,p95_us
1982,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[2],uav,dh_derive,10,0.638783,63.8783,63.096,67.71025
1983,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[2],uav,dh_keygen,10,0.326781,32.6781,31.914,35.07935
1984,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[2],uav,extract,1,0.002815,2.815,2.815,2.815
1985,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[2],uav,kdf,21,0.101632,4.839619,4.929,5.18
1986,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[2],uav,mac,18,0.037896,2.105333,2.1145,2.14835
1987,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[2],uav,mac_verify,12,0.02576,2.146667,2.114,2.38895
1988,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[3],uav,aead_open,1,0.001503,1.503,1.503,1.503
1989,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[3],uav,dh_derive,10,0.632052,63.2052,63.121,63.604
1990,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[3],uav,dh_keygen,10,0.338985,33.8985,31.923,40.32345
1991,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[3],uav,extract,1,0.009268,9.268,9.268,9.268
1992,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[3],uav,kdf,21,0.103277,4.917952,4.97,5.511
1993,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[3],uav,mac,17,0.037855,2.226765,2.094,2.7038
1994,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[3],uav,mac_verify,13,0.027904,2.146462,2.094,2.3604
1995,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[4],uav,aead_open,1,0.001323,1.323,1.323,1.323
1996,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[4],uav,dh_derive,10,0.633153,63.3153,63.086,64.8362
1997,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[4],uav,dh_keygen,10,0.328175,32.8175,33.011,33.85655
1998,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[4],uav,extract,1,0.003046,3.046,3.046,3.046
1999,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[4],uav,kdf,21,0.099478,4.737048,4.9,5.36
2000,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[4],uav,mac,16,0.034116,2.13225,2.099,2.33925
2001,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[4],uav,mac_verify,14,0.029799,2.1285,2.1045,2.31815
2002,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[5],uav,aead_open,1,0.001303,1.303,1.303,1.303
2003,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[5],uav,dh_derive,10,0.632634,63.2634,63.151,64.007
2004,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[5],uav,dh_keygen,10,0.332444,33.2444,33.081,34.023
2005,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[5],uav,extract,1,0.003277,3.277,3.277,3.277
2006,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[5],uav,kdf,21,0.099774,4.751143,4.88,5.17
2007,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[5],uav,mac,15,0.031933,2.128867,2.115,2.215
2008,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[5],uav,mac_verify,15,0.031945,2.129667,2.165,2.2803
2009,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[6],uav,aead_open,1,0.001332,1.332,1.332,1.332
2010,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[6],uav,dh_derive,10,0.643475,64.3475,63.141,69.61925
2011,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[6],uav,dh_keygen,10,0.331732,33.1732,33.081,33.6511
2012,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[6],uav,extract,1,0.003006,3.006,3.006,3.006
2013,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[6],uav,kdf,21,0.100909,4.80519,4.91,5.521
2014,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[6],uav,mac,14,0.029579,2.112786,2.104,2.18935
2015,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[6],uav,mac_verify,16,0.039281,2.455062,2.1045,3.785
2016,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[7],uav,aead_open,1,0.001363,1.363,1.363,1.363
2017,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[7],uav,dh_derive,10,0.641827,64.1827,63.181,67.62305
2018,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[7],uav,dh_keygen,10,0.341403,34.1403,33.1315,38.55725
2019,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[7],uav,extract,1,0.003577,3.577,3.577,3.577
2020,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[7],uav,kdf,21,0.100599,4.790429,4.889,5.411
2021,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[7],uav,mac,13,0.031552,2.427077,2.114,3.9054
2022,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[7],uav,mac_verify,17,0.037886,2.228588,2.215,2.6776
2023,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[8],uav,aead_open,1,0.001383,1.383,1.383,1.383
2024,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[8],uav,dh_derive,10,0.635356,63.5356,62.991,66.63305
2025,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[8],uav,dh_keygen,10,0.352003,35.2003,33.1965,43.27405
2026,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[8],uav,extract,1,0.003527,3.527,3.527,3.527
2027,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[8],uav,kdf,21,0.099731,4.749095,4.88,5.321
2028,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[8],uav,mac,12,0.026044,2.170333,2.104,2.50845
2029,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[8],uav,mac_verify,18,0.038485,2.138056,2.189,2.3755
2030,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[9],uav,aead_open,1,0.001323,1.323,1.323,1.323
2031,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[9],uav,dh_derive,10,0.638714,63.8714,63.011,68.4904
2032,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[9],uav,dh_keygen,10,0.351532,35.1532,33.2715,43.43145
2033,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[9],uav,extract,1,0.003657,3.657,3.657,3.657
2034,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[9],uav,kdf,21,0.103695,4.937857,4.91,5.341
2035,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[9],uav,mac,11,0.025198,2.290727,2.104,3.196
2036,StadiumSHA3-2-20260809-23:47:24-406373,StadiumSHA3,2,2,2,sha3,10,,,,UavAuthNetwork.uav[9],uav,mac_verify,19,0.040252,2.118526,2.214,2.339
2037,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,aead_seal,10,0.03977,3.977,2.6505,9.51805
2038,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,dh_derive,10,0.633081,63.3081,63.421,63.537
2039,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,dh_keygen,10,0.350067,35.0067,33.3715,42.447
2040,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,extract,10,0.025451,2.5451,2.51,2.75555
2041,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,kdf,180,0.847844,4.710244,4.2435,7.104
2042,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,mac,10,0.027304,2.7304,2.5,3.7872
2043,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,mac_verify,20,0.046874,2.3437,2.31,2.53215
2044,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[0],uav,aead_open,1,0.001954,1.954,1.954,1.954
2045,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[0],uav,dh_derive,10,0.656121,65.6121,63.1665,73.8924
2046,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[0],uav,dh_keygen,10,0.345319,34.5319,33.136,41.0639
2047,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[0],uav,extract,1,0.005401,5.401,5.401,5.401
2048,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[0],uav,kdf,21,0.111733,5.320619,5.0,6.052
2049,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[0],uav,mac,20,0.045471,2.27355,2.129,2.7841
2050,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[0],uav,mac_verify,10,0.022987,2.2987,2.119,3.0491
2051,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[1],uav,aead_open,1,0.001974,1.974,1.974,1.974
2052,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[1],uav,dh_derive,10,0.647832,64.7832,63.0855,72.8137
2053,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[1],uav,dh_keygen,10,0.355869,35.5869,33.016,46.67195
2054,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[1],uav,extract,1,0.004368,4.368,4.368,4.368
2055,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[1],uav,kdf,21,0.106693,5.080619,5.0,7.565
2056,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[1],uav,mac,19,0.044378,2.335684,2.114,4.0571
2057,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[1],uav,mac_verify,11,0.025871,2.351909,2.134,3.3615
2058,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[2],uav,aead_open,1,0.001573,1.573,1.573,1.573
2059,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[2],uav,dh_derive,10,0.635928,63.5928,63.186,65.9847
2060,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[2],uav,dh_keygen,10,0.345069,34.5069,32.9955,40.41055
2061,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[2],uav,extract,1,0.0052,5.2,5.2,5.2
2062,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[2],uav,kdf,21,0.107394,5.114,4.96,7.705
2063,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[2],uav,mac,18,0.040914,2.273,2.1095,2.75125
2064,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[2],uav,mac_verify,12,0.025862,2.155167,2.124,2.3695
2065,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[3],uav,aead_open,1,0.001503,1.503,1.503,1.503
2066,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[3],uav,dh_derive,10,0.658563,65.8563,63.221,74.1663
2067,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[3],uav,dh_keygen,10,0.342866,34.2866,33.1315,37.83385
2068,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[3],uav,extract,1,0.003798,3.798,3.798,3.798
2069,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[3],uav,kdf,21,0.105951,5.045286,4.99,5.491
2070,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[3],uav,mac,17,0.038349,2.255824,2.144,2.6396
2071,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[3],uav,mac_verify,13,0.029107,2.239,2.134,2.7668
2072,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[4],uav,aead_open,1,0.001393,1.393,1.393,1.393
2073,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[4],uav,dh_derive,10,0.641522,64.1522,63.086,69.13915
2074,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[4],uav,dh_keygen,10,0.332073,33.2073,33.041,34.03265
2075,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[4],uav,extract,1,0.003147,3.147,3.147,3.147
2076,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[4],uav,kdf,21,0.100432,4.782476,4.92,5.311
2077,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[4],uav,mac,16,0.034587,2.161688,2.129,2.32175
2078,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[4],uav,mac_verify,14,0.02992,2.137143,2.1295,2.35165
2079,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[5],uav,aead_open,1,0.001633,1.633,1.633,1.633
2080,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[5],uav,dh_derive,10,0.643542,64.3542,62.99,70.529
2081,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[5],uav,dh_keygen,10,0.359198,35.9198,33.126,44.4702
2082,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[5],uav,extract,1,0.005521,5.521,5.521,5.521
2083,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[5],uav,kdf,21,0.107426,5.115524,4.95,7.105
2084,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[5],uav,mac,15,0.036822,2.4548,2.114,3.875
2085,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[5],uav,mac_verify,15,0.032898,2.1932,2.135,2.7433
2086,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[6],uav,aead_open,1,0.001543,1.543,1.543,1.543
2087,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[6],uav,dh_derive,10,0.635627,63.5627,62.8805,66.78495
2088,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[6],uav,dh_keygen,10,0.392172,39.2172,37.6905,48.277
2089,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[6],uav,extract,1,0.005,5.0,5.0,5.0
2090,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[6],uav,kdf,21,0.117427,5.591762,5.03,8.748
2091,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[6],uav,mac,14,0.037637,2.688357,2.1695,4.1315
2092,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[6],uav,mac_verify,16,0.03562,2.22625,2.184,2.69825
2093,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[7],uav,aead_open,1,0.001353,1.353,1.353,1.353
2094,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[7],uav,dh_derive,10,0.634327,63.4327,63.041,65.901
2095,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[7],uav,dh_keygen,10,0.346794,34.6794,33.131,40.5177
2096,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[7],uav,extract,1,0.003106,3.106,3.106,3.106
2097,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[7],uav,kdf,21,0.10435,4.969048,4.91,5.671
2098,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[7],uav,mac,13,0.028096,2.161231,2.124,2.349
2099,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[7],uav,mac_verify,17,0.035983,2.116647,2.115,2.353
2100,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[8],uav,aead_open,1,0.001382,1.382,1.382,1.382
2101,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[8],uav,dh_derive,10,0.634037,63.4037,62.821,66.18945
2102,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[8],uav,dh_keygen,10,0.346028,34.6028,33.071,41.4553
2103,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[8],uav,extract,1,0.002976,2.976,2.976,2.976
2104,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[8],uav,kdf,21,0.107214,5.105429,4.959,7.966
2105,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[8],uav,mac,12,0.027473,2.289417,2.134,3.0513
2106,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[8],uav,mac_verify,18,0.039536,2.196444,2.2095,2.5423
2107,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[9],uav,aead_open,1,0.001362,1.362,1.362,1.362
2108,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[9],uav,dh_derive,10,0.655869,65.5869,63.051,73.10565
2109,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[9],uav,dh_keygen,10,0.362523,36.2523,33.146,48.1332
2110,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[9],uav,extract,1,0.003658,3.658,3.658,3.658
2111,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[9],uav,kdf,21,0.108959,5.188524,4.96,7.234
2112,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[9],uav,mac,11,0.026864,2.442182,2.085,3.908
2113,StadiumSHA3-3-20260809-23:47:24-406373,StadiumSHA3,3,3,3,sha3,10,,,,UavAuthNetwork.uav[9],uav,mac_verify,19,0.041423,2.180158,2.234,2.3981
2114,StadiumSHA3-4-20260809-23:47:24-406373,StadiumSHA3,4,4,4,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,aead_seal,10,0.029269,2.9269,2.3745,5.9106
2115,StadiumSHA3-4-20260809-23:47:24-406373,StadiumSHA3,4,4,4,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,dh_derive,10,0.647963,64.7963,63.041,70.73155
2116,StadiumSHA3-4-20260809-23:47:24-406373,StadiumSHA3,4,4,4,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,dh_keygen,10,0.337725,33.7725,33.1715,36.65555
2117,StadiumSHA3-4-20260809-23:47:24-406373,StadiumSHA3,4,4,4,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,extract,10,0.025062,2.5062,2.465,2.69695
2118,StadiumSHA3-4-20260809-23:47:24-406373,StadiumSHA3,4,4,4,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,kdf,180,0.808475,4.491528,4.2585,5.29295
2119,StadiumSHA3-4-20260809-23:47:24-406373,StadiumSHA3,4,4,4,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,mac,10,0.024748,2.4748,2.469,2.5525
2120,StadiumSHA3-4-20260809-23:47:24-406373,StadiumSHA3,4,4,4,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,mac_verify,20,0.055982,2.7991,2.2845,4.3219
2121,StadiumSHA3-4-20260809-23:47:24-406373,StadiumSHA3,4,4,4,sha3,10,,,,UavAuthNetwork.uav[0],uav,aead_open,1,0.001944,1.944,1.944,1.944
2122,StadiumSHA3-4-20260809-23:47:24-406373,StadiumSHA3,4,4,4,sha3,10,,,,UavAuthNetwork.uav[0],uav,dh_derive,10,0.688834,68.8834,62.9855,86.6093
2123,StadiumSHA3-4-20260809-23:47:24-406373,StadiumSHA3,4,4,4,sha3,10,,,,UavAuthNetwork.uav[0],uav,dh_keygen,10,0.348406,34.8406,32.8355,43.0152
2124,StadiumSHA3-4-20260809-23:47:24-406373,StadiumSHA3,4,4,4,sha3,10,,,,UavAuthNetwork.uav[0],uav,extract,1,0.003607,3.607,3.607,3.607
2125,StadiumSHA3-4-20260809-23:47:24-406373,StadiumSHA3,4,4,4,sha3,10,,,,UavAuthNetwork.uav[0],uav,kdf,21,0.108517,5.167476,4.93,8.717
2126,StadiumSHA3-4-20260809-23:47:24-406373,StadiumSHA3,4,4,4,sha3,10,,,,UavAuthNetwork.uav[0],uav,mac,20,0.044758,2.2379,2.119,2.7741
2127,StadiumSHA3-4-20260809-23:47:24-406373,StadiumSHA3,4,4,4,sha3,10,,,,UavAuthNetwork.uav[0],uav,mac_verify,10,0.022855,2.2855,2.1145,3.08365
2128,StadiumSHA3-4-20260809-23:47:24-406373,StadiumSHA3,4,4,4,sha3,10,,,,UavAuthNetwork.uav[1],uav,aead_open,1,0.001372,1.372,1.372,1.372
