idx,run_id,config,runnumber,repetition,seedset,uav_id,sig_suite,success,wall_latency_ms,compute_ms,net_ms,sign_ms,verify_ms,mac_ms,kdf_ms,dh_ms,overhead_bytes,bytes_b1,bytes_b2,bytes_b3,bytes_b4
271,BaselineRSA-7-20260922-20:33:07-1128111,BaselineRSA,7,7,7,1,rsa2048,1,1.393724,1.122128,0.694183,0.844273,0.030767,0.00518,0.008335,0.115515,703,330,325,24,24
272,BaselineRSA-7-20260922-20:33:07-1128111,BaselineRSA,7,7,7,2,rsa2048,1,1.388808,1.045575,0.694879,0.804769,0.024495,0.004849,0.006913,0.100056,703,330,325,24,24
273,BaselineRSA-7-20260922-20:33:07-1128111,BaselineRSA,7,7,7,3,rsa2048,1,1.405004,1.061835,0.717204,0.817834,0.024726,0.005,0.007824,0.100687,703,330,325,24,24
274,BaselineRSA-7-20260922-20:33:07-1128111,BaselineRSA,7,7,7,4,rsa2048,1,1.372616,1.066774,0.678035,0.813576,0.023834,0.004939,0.007234,0.106768,703,330,325,24,24
275,BaselineRSA-7-20260922-20:33:07-1128111,BaselineRSA,7,7,7,5,rsa2048,1,1.441683,1.045867,0.712538,0.805922,0.024305,0.00517,0.006903,0.099664,703,330,325,24,24
276,BaselineRSA-7-20260922-20:33:07-1128111,BaselineRSA,7,7,7,6,rsa2048,1,1.429938,1.060123,0.722323,0.812033,0.025868,0.005099,0.008295,0.100406,703,330,325,24,24
277,BaselineRSA-7-20260922-20:33:07-1128111,BaselineRSA,7,7,7,7,rsa2048,1,1.402587,1.044634,0.706461,0.803848,0.023985,0.00502,0.007364,0.099875,703,330,325,24,24
278,BaselineRSA-7-20260922-20:33:07-1128111,BaselineRSA,7,7,7,8,rsa2048,1,1.43586,1.038021,0.680626,0.796405,0.024325,0.005239,0.006913,0.100576,703,330,325,24,24
279,BaselineRSA-7-20260922-20:33:07-1128111,BaselineRSA,7,7,7,9,rsa2048,1,1.381965,1.153065,0.703362,0.829416,0.037178,0.006904,0.013114,0.119582,703,330,325,24,24
280,BaselineRSA-8-20260922-20:33:08-1128111,BaselineRSA,8,8,8,0,rsa2048,1,1.418106,1.097311,0.712696,0.81549,0.025548,0.006542,0.013825,0.112007,703,330,325,24,24
281,BaselineRSA-8-20260922-20:33:08-1128111,BaselineRSA,8,8,8,1,rsa2048,1,1.415946,1.156809,0.693704,0.864982,0.025708,0.00539,0.012283,0.122517,703,330,325,24,24
282,BaselineRSA-8-20260922-20:33:08-1128111,BaselineRSA,8,8,8,2,rsa2048,1,1.368002,1.084767,0.667944,0.841066,0.024225,0.004929,0.006973,0.101908,703,330,325,24,24
283,BaselineRSA-8-20260922-20:33:08-1128111,BaselineRSA,8,8,8,3,rsa2048,1,1.423904,1.045858,0.725601,0.802105,0.024796,0.00502,0.007204,0.100556,703,330,325,24,24
284,BaselineRSA-8-20260922-20:33:08-1128111,BaselineRSA,8,8,8,4,rsa2048,1,1.390082,1.078768,0.695042,0.817463,0.026048,0.00497,0.007784,0.107948,703,330,325,24,24
285,BaselineRSA-8-20260922-20:33:08-1128111,BaselineRSA,8,8,8,5,rsa2048,1,1.376734,1.040526,0.6901,0.79927,0.024526,0.004929,0.007113,0.100156,703,330,325,24,24
286,BaselineRSA-8-20260922-20:33:08-1128111,BaselineRSA,8,8,8,6,rsa2048,1,1.385477,1.033124,0.678319,0.791194,0.024525,0.00496,0.007053,0.100517,703,330,325,24,24
287,BaselineRSA-8-20260922-20:33:08-1128111,BaselineRSA,8,8,8,7,rsa2048,1,1.400312,1.045165,0.682091,0.797066,0.023964,0.004879,0.006702,0.104804,703,330,325,24,24
288,BaselineRSA-8-20260922-20:33:08-1128111,BaselineRSA,8,8,8,8,rsa2048,1,1.402729,1.043211,0.704688,0.802956,0.024385,0.004839,0.006883,0.100366,703,330,325,24,24
289,BaselineRSA-8-20260922-20:33:08-1128111,BaselineRSA,8,8,8,9,rsa2048,1,1.405719,1.053732,0.692564,0.813455,0.024245,0.00492,0.006863,0.100386,703,330,325,24,24
290,BaselineRSA-9-20260922-20:33:08-1128111,BaselineRSA,9,9,9,0,rsa2048,1,1.41968,1.105908,0.711903,0.825358,0.025607,0.005289,0.013384,0.112819,703,330,325,24,24
291,BaselineRSA-9-20260922-20:33:08-1128111,BaselineRSA,9,9,9,1,rsa2048,1,1.372796,1.048491,0.676684,0.797176,0.024956,0.00488,0.006923,0.104704,703,330,325,24,24
292,BaselineRSA-9-20260922-20:33:08-1128111,BaselineRSA,9,9,9,2,rsa2048,1,1.433275,1.172681,0.697964,0.865943,0.028243,0.005329,0.01087,0.12408,703,330,325,24,24
293,BaselineRSA-9-20260922-20:33:08-1128111,BaselineRSA,9,9,9,3,rsa2048,1,1.43159,1.059412,0.712788,0.808156,0.026529,0.00507,0.007915,0.101819,703,330,325,24,24
294,BaselineRSA-9-20260922-20:33:08-1128111,BaselineRSA,9,9,9,4,rsa2048,1,1.405635,1.055295,0.689942,0.812213,0.024916,0.004978,0.007013,0.100747,703,330,325,24,24
295,BaselineRSA-9-20260922-20:33:08-1128111,BaselineRSA,9,9,9,5,rsa2048,1,1.407,1.064141,0.72324,0.807785,0.024085,0.00493,0.007203,0.10814,703,330,325,24,24
296,BaselineRSA-9-20260922-20:33:08-1128111,BaselineRSA,9,9,9,6,rsa2048,1,1.409125,1.030599,0.710352,0.791004,0.024415,0.004919,0.006652,0.100086,703,330,325,24,24
297,BaselineRSA-9-20260922-20:33:08-1128111,BaselineRSA,9,9,9,7,rsa2048,1,1.430041,1.060815,0.72916,0.820318,0.024585,0.004848,0.006863,0.100176,703,330,325,24,24
298,BaselineRSA-9-20260922-20:33:08-1128111,BaselineRSA,9,9,9,8,rsa2048,1,1.411441,1.046626,0.714682,0.808747,0.023824,0.004918,0.006743,0.099835,703,330,325,24,24
299,BaselineRSA-9-20260922-20:33:08-1128111,BaselineRSA,9,9,9,9,rsa2048,1,1.363254,1.061966,0.671463,0.803357,0.024035,0.005029,0.007444,0.109172,703,330,325,24,24
300,BaselineECDSA-0-20260922-20:33:18-1128295,BaselineECDSA,0,0,0,0,ecdsa-p256,1,0.926543,0.635155,0.455512,0.196654,0.068817,0.008956,0.018194,0.135651,333,146,139,24,24
301,BaselineECDSA-0-20260922-20:33:18-1128295,BaselineECDSA,0,0,0,1,ecdsa-p256,1,0.907136,0.343858,0.459386,0.026279,0.060452,0.004788,0.007324,0.102469,333,146,139,24,24
302,BaselineECDSA-0-20260922-20:33:18-1128295,BaselineECDSA,0,0,0,2,ecdsa-p256,1,0.881585,0.348134,0.432135,0.024445,0.057346,0.004909,0.014257,0.101719,334,146,140,24,24
303,BaselineECDSA-0-20260922-20:33:18-1128295,BaselineECDSA,0,0,0,3,ecdsa-p256,1,0.900488,0.332876,0.438766,0.025377,0.057837,0.004849,0.006662,0.101036,332,144,140,24,24
304,BaselineECDSA-0-20260922-20:33:18-1128295,BaselineECDSA,0,0,0,4,ecdsa-p256,1,0.94588,0.330675,0.484542,0.024585,0.057947,0.004789,0.006632,0.100185,333,146,139,24,24
305,BaselineECDSA-0-20260922-20:33:18-1128295,BaselineECDSA,0,0,0,5,ecdsa-p256,1,0.892559,0.328929,0.454566,0.024445,0.057667,0.004708,0.006512,0.099785,332,144,140,24,24
306,BaselineECDSA-0-20260922-20:33:18-1128295,BaselineECDSA,0,0,0,6,ecdsa-p256,1,0.91951,0.331273,0.464224,0.024616,0.058428,0.004819,0.006612,0.099674,335,146,141,24,24
307,BaselineECDSA-0-20260922-20:33:18-1128295,BaselineECDSA,0,0,0,7,ecdsa-p256,1,0.889733,0.344226,0.430228,0.024506,0.06478,0.004899,0.006782,0.099495,333,145,140,24,24
308,BaselineECDSA-0-20260922-20:33:18-1128295,BaselineECDSA,0,0,0,8,ecdsa-p256,1,0.947798,0.330102,0.441708,0.025127,0.057656,0.00487,0.006803,0.099474,332,145,139,24,24
309,BaselineECDSA-0-20260922-20:33:18-1128295,BaselineECDSA,0,0,0,9,ecdsa-p256,1,0.907146,0.344467,0.455189,0.024115,0.060763,0.004828,0.006422,0.104323,333,145,140,24,24
310,BaselineECDSA-1-20260922-20:33:18-1128295,BaselineECDSA,1,1,1,0,ecdsa-p256,1,0.891483,0.371588,0.43514,0.029925,0.057867,0.00507,0.008757,0.126434,333,145,140,24,24
311,BaselineECDSA-1-20260922-20:33:18-1128295,BaselineECDSA,1,1,1,1,ecdsa-p256,1,0.905648,0.327695,0.436779,0.024224,0.057106,0.004769,0.006532,0.099305,334,145,141,24,24
312,BaselineECDSA-1-20260922-20:33:18-1128295,BaselineECDSA,1,1,1,2,ecdsa-p256,1,0.918057,0.330121,0.467892,0.023574,0.057957,0.004849,0.006862,0.099765,332,144,140,24,24
313,BaselineECDSA-1-20260922-20:33:18-1128295,BaselineECDSA,1,1,1,3,ecdsa-p256,1,0.900483,0.326346,0.453635,0.023875,0.057196,0.004769,0.006272,0.099294,333,145,140,24,24
314,BaselineECDSA-1-20260922-20:33:18-1128295,BaselineECDSA,1,1,1,4,ecdsa-p256,1,0.919446,0.334338,0.438879,0.023223,0.058989,0.004949,0.007153,0.100646,332,145,139,24,24
315,BaselineECDSA-1-20260922-20:33:18-1128295,BaselineECDSA,1,1,1,5,ecdsa-p256,1,0.890648,0.328398,0.461106,0.025037,0.057406,0.004749,0.006502,0.099385,332,144,140,24,24
316,BaselineECDSA-1-20260922-20:33:18-1128295,BaselineECDSA,1,1,1,6,ecdsa-p256,1,0.966829,0.334067,0.451861,0.023323,0.056855,0.004769,0.006301,0.103772,332,145,139,24,24
317,BaselineECDSA-1-20260922-20:33:18-1128295,BaselineECDSA,1,1,1,7,ecdsa-p256,1,0.913789,0.326944,0.454499,0.023083,0.057316,0.004748,0.006572,0.099554,332,145,139,24,24
318,BaselineECDSA-1-20260922-20:33:18-1128295,BaselineECDSA,1,1,1,8,ecdsa-p256,1,0.95949,0.326374,0.500737,0.023394,0.057346,0.004789,0.006462,0.099133,333,145,140,24,24
319,BaselineECDSA-1-20260922-20:33:18-1128295,BaselineECDSA,1,1,1,9,ecdsa-p256,1,0.889895,0.339227,0.451699,0.023484,0.056866,0.004909,0.013094,0.099193,332,145,139,24,24
320,BaselineECDSA-10-20260922-20:33:18-1128295,BaselineECDSA,10,10,10,0,ecdsa-p256,1,0.933129,0.369053,0.451856,0.034674,0.058128,0.005169,0.008216,0.114923,334,145,141,24,24
321,BaselineECDSA-10-20260922-20:33:18-1128295,BaselineECDSA,10,10,10,1,ecdsa-p256,1,0.886722,0.329501,0.450515,0.024736,0.057276,0.004808,0.006612,0.099724,332,145,139,24,24
322,BaselineECDSA-10-20260922-20:33:18-1128295,BaselineECDSA,10,10,10,2,ecdsa-p256,1,0.934366,0.343025,0.469862,0.023684,0.064189,0.004828,0.006963,0.099895,334,145,141,24,24
323,BaselineECDSA-10-20260922-20:33:18-1128295,BaselineECDSA,10,10,10,3,ecdsa-p256,1,0.875742,0.327057,0.442339,0.024466,0.056945,0.004749,0.006412,0.099495,333,145,140,24,24
324,BaselineECDSA-10-20260922-20:33:18-1128295,BaselineECDSA,10,10,10,4,ecdsa-p256,1,0.863154,0.337925,0.420729,0.024906,0.056836,0.004859,0.006382,0.1082,332,144,140,24,24
325,BaselineECDSA-10-20260922-20:33:18-1128295,BaselineECDSA,10,10,10,5,ecdsa-p256,1,0.925211,0.328717,0.45837,0.024716,0.057326,0.004758,0.006502,0.099975,332,145,139,24,24
326,BaselineECDSA-10-20260922-20:33:18-1128295,BaselineECDSA,10,10,10,6,ecdsa-p256,1,0.915218,0.326263,0.440187,0.023494,0.057066,0.004819,0.006292,0.099555,334,146,140,24,24
327,BaselineECDSA-10-20260922-20:33:18-1128295,BaselineECDSA,10,10,10,7,ecdsa-p256,1,0.908367,0.32975,0.465019,0.023774,0.058047,0.004748,0.006562,0.099785,334,146,140,24,24
328,BaselineECDSA-10-20260922-20:33:18-1128295,BaselineECDSA,10,10,10,8,ecdsa-p256,1,0.940483,0.327957,0.480878,0.024125,0.057627,0.004769,0.006452,0.099325,335,146,141,24,24
329,BaselineECDSA-10-20260922-20:33:18-1128295,BaselineECDSA,10,10,10,9,ecdsa-p256,1,0.900577,0.327998,0.443175,0.023864,0.057156,0.0048,0.006482,0.100466,332,145,139,24,24
330,BaselineECDSA-11-20260922-20:33:18-1128295,BaselineECDSA,11,11,11,0,ecdsa-p256,1,0.91508,0.402005,0.465368,0.036848,0.058458,0.005241,0.011962,0.125833,331,144,139,24,24
331,BaselineECDSA-11-20260922-20:33:18-1128295,BaselineECDSA,11,11,11,1,ecdsa-p256,1,0.902384,0.332315,0.470967,0.026048,0.057497,0.004849,0.006632,0.100255,334,146,140,24,24
332,BaselineECDSA-11-20260922-20:33:18-1128295,BaselineECDSA,11,11,11,2,ecdsa-p256,1,0.919383,0.32944,0.479677,0.024005,0.057436,0.004839,0.006602,0.100245,331,144,139,24,24
333,BaselineECDSA-11-20260922-20:33:18-1128295,BaselineECDSA,11,11,11,3,ecdsa-p256,1,0.89158,0.338416,0.443542,0.024876,0.057316,0.004778,0.006682,0.108361,334,145,141,24,24
334,BaselineECDSA-11-20260922-20:33:18-1128295,BaselineECDSA,11,11,11,4,ecdsa-p256,1,0.921049,0.328387,0.457527,0.023814,0.057246,0.004758,0.006502,0.100146,333,146,139,24,24
335,BaselineECDSA-11-20260922-20:33:18-1128295,BaselineECDSA,11,11,11,5,ecdsa-p256,1,0.890788,0.353416,0.457836,0.023624,0.064569,0.00484,0.006883,0.104973,332,144,140,24,24
336,BaselineECDSA-11-20260922-20:33:18-1128295,BaselineECDSA,11,11,11,6,ecdsa-p256,1,0.918069,0.329319,0.458291,0.024616,0.057356,0.004799,0.006422,0.100124,333,145,140,24,24
337,BaselineECDSA-11-20260922-20:33:18-1128295,BaselineECDSA,11,11,11,7,ecdsa-p256,1,0.946761,0.328578,0.459379,0.023724,0.057477,0.004759,0.006482,0.100035,333,145,140,24,24
338,BaselineECDSA-11-20260922-20:33:18-1128295,BaselineECDSA,11,11,11,8,ecdsa-p256,1,0.909026,0.330171,0.444106,0.024755,0.057316,0.004769,0.006482,0.100707,332,144,140,24,24
339,BaselineECDSA-11-20260922-20:33:18-1128295,BaselineECDSA,11,11,11,9,ecdsa-p256,1,0.9315,0.329709,0.470856,0.023895,0.057577,0.004759,0.006512,0.100286,333,145,140,24,24
340,BaselineECDSA-12-20260922-20:33:18-1128295,BaselineECDSA,12,12,12,0,ecdsa-p256,1,0.938444,0.352693,0.480262,0.029144,0.058087,0.005078,0.008175,0.109422,333,145,140,24,24
341,BaselineECDSA-12-20260922-20:33:18-1128295,BaselineECDSA,12,12,12,1,ecdsa-p256,1,0.896361,0.32883,0.466653,0.024876,0.057156,0.004838,0.006572,0.099534,332,143,141,24,24
342,BaselineECDSA-12-20260922-20:33:18-1128295,BaselineECDSA,12,12,12,2,ecdsa-p256,1,0.909197,0.330152,0.473356,0.025507,0.057166,0.00485,0.006572,0.100186,332,145,139,24,24
343,BaselineECDSA-12-20260922-20:33:18-1128295,BaselineECDSA,12,12,12,3,ecdsa-p256,1,0.92357,0.327245,0.449897,0.023734,0.057045,0.004738,0.006502,0.099715,334,145,141,24,24
344,BaselineECDSA-12-20260922-20:33:18-1128295,BaselineECDSA,12,12,12,4,ecdsa-p256,1,0.923658,0.327727,0.455261,0.023584,0.057126,0.004738,0.006732,0.099684,333,144,141,24,24
345,BaselineECDSA-12-20260922-20:33:18-1128295,BaselineECDSA,12,12,12,5,ecdsa-p256,1,0.954958,0.33528,0.454088,0.023914,0.056956,0.004749,0.006402,0.103892,335,146,141,24,24
346,BaselineECDSA-12-20260922-20:33:18-1128295,BaselineECDSA,12,12,12,6,ecdsa-p256,1,0.923532,0.326253,0.473067,0.023704,0.056926,0.004739,0.006442,0.099505,333,146,139,24,24
347,BaselineECDSA-12-20260922-20:33:18-1128295,BaselineECDSA,12,12,12,7,ecdsa-p256,1,0.919455,0.337055,0.455725,0.024656,0.057035,0.004779,0.006432,0.104082,333,144,141,24,24
348,BaselineECDSA-12-20260922-20:33:18-1128295,BaselineECDSA,12,12,12,8,ecdsa-p256,1,0.884198,0.335341,0.432344,0.023654,0.057085,0.004729,0.006412,0.103913,333,145,140,24,24
349,BaselineECDSA-12-20260922-20:33:18-1128295,BaselineECDSA,12,12,12,9,ecdsa-p256,1,0.878653,0.326584,0.426748,0.023463,0.057206,0.004749,0.006502,0.099334,331,144,139,24,24
350,BaselineECDSA-13-20260922-20:33:18-1128295,BaselineECDSA,13,13,13,0,ecdsa-p256,1,0.892638,0.400341,0.457861,0.040936,0.058628,0.00534,0.013135,0.123769,334,146,140,24,24
351,BaselineECDSA-13-20260922-20:33:18-1128295,BaselineECDSA,13,13,13,1,ecdsa-p256,1,0.885879,0.331662,0.431622,0.024927,0.057877,0.004838,0.006553,0.100265,332,145,139,24,24
352,BaselineECDSA-13-20260922-20:33:18-1128295,BaselineECDSA,13,13,13,2,ecdsa-p256,1,0.899213,0.348514,0.431018,0.024034,0.066042,0.004809,0.007053,0.100646,333,146,139,24,24
353,BaselineECDSA-13-20260922-20:33:18-1128295,BaselineECDSA,13,13,13,3,ecdsa-p256,1,0.874158,0.330001,0.440404,0.025066,0.057506,0.004809,0.006402,0.100174,334,145,141,24,24
354,BaselineECDSA-13-20260922-20:33:18-1128295,BaselineECDSA,13,13,13,4,ecdsa-p256,1,0.919401,0.328448,0.469065,0.023945,0.057316,0.00481,0.006502,0.099985,335,146,141,24,24
355,BaselineECDSA-13-20260922-20:33:18-1128295,BaselineECDSA,13,13,13,5,ecdsa-p256,1,0.881578,0.338696,0.439791,0.024806,0.057747,0.004778,0.006692,0.10809,333,144,141,24,24
356,BaselineECDSA-13-20260922-20:33:18-1128295,BaselineECDSA,13,13,13,6,ecdsa-p256,1,0.892085,0.351391,0.427491,0.024245,0.063147,0.004829,0.006552,0.105415,332,144,140,24,24
357,BaselineECDSA-13-20260922-20:33:18-1128295,BaselineECDSA,13,13,13,7,ecdsa-p256,1,0.944962,0.332805,0.492303,0.024445,0.058268,0.00488,0.006712,0.100697,333,145,140,24,24
358,BaselineECDSA-13-20260922-20:33:18-1128295,BaselineECDSA,13,13,13,8,ecdsa-p256,1,0.939453,0.330622,0.461614,0.024165,0.057947,0.004778,0.006532,0.100285,333,145,140,24,24
359,BaselineECDSA-13-20260922-20:33:18-1128295,BaselineECDSA,13,13,13,9,ecdsa-p256,1,0.908287,0.34608,0.463184,0.023834,0.061174,0.004798,0.006583,0.104953,333,145,140,24,24
360,BaselineECDSA-14-20260922-20:33:18-1128295,BaselineECDSA,14,14,14,0,ecdsa-p256,1,0.907543,0.352112,0.451861,0.029014,0.057646,0.00513,0.008245,0.109543,334,145,141,24,24
361,BaselineECDSA-14-20260922-20:33:18-1128295,BaselineECDSA,14,14,14,1,ecdsa-p256,1,0.903869,0.348184,0.437744,0.025397,0.057376,0.00486,0.006833,0.112117,334,146,140,24,24
362,BaselineECDSA-14-20260922-20:33:18-1128295,BaselineECDSA,14,14,14,2,ecdsa-p256,1,0.905002,0.328308,0.447795,0.024045,0.057626,0.004838,0.006502,0.099414,334,145,141,24,24
363,BaselineECDSA-14-20260922-20:33:18-1128295,BaselineECDSA,14,14,14,3,ecdsa-p256,1,0.9218,0.343226,0.470637,0.023804,0.06462,0.00483,0.006803,0.099815,332,144,140,24,24
364,BaselineECDSA-14-20260922-20:33:18-1128295,BaselineECDSA,14,14,14,4,ecdsa-p256,1,0.897156,0.327327,0.439117,0.024576,0.057005,0.004759,0.006522,0.099333,334,146,140,24,24
365,BaselineECDSA-14-20260922-20:33:18-1128295,BaselineECDSA,14,14,14,5,ecdsa-p256,1,0.899493,0.326815,0.432393,0.023614,0.057396,0.004879,0.006432,0.099264,334,146,140,24,24
366,BaselineECDSA-14-20260922-20:33:18-1128295,BaselineECDSA,14,14,14,6,ecdsa-p256,1,0.885231,0.328418,0.448313,0.024426,0.056935,0.004768,0.006492,0.100257,335,146,141,24,24
367,BaselineECDSA-14-20260922-20:33:18-1128295,BaselineECDSA,14,14,14,7,ecdsa-p256,1,0.89274,0.335641,0.44409,0.023463,0.057436,0.004709,0.006362,0.103842,333,145,140,24,24
368,BaselineECDSA-14-20260922-20:33:18-1128295,BaselineECDSA,14,14,14,8,ecdsa-p256,1,0.932294,0.329771,0.444563,0.023444,0.057697,0.00477,0.006913,0.099855,333,144,141,24,24
369,BaselineECDSA-14-20260922-20:33:18-1128295,BaselineECDSA,14,14,14,9,ecdsa-p256,1,0.925968,0.326444,0.454016,0.023894,0.057045,0.004729,0.006422,0.099345,333,146,139,24,24
370,BaselineECDSA-15-20260922-20:33:18-1128295,BaselineECDSA,15,15,15,0,ecdsa-p256,1,0.936159,0.360075,0.46785,0.030948,0.057667,0.005249,0.009628,0.111527,331,144,139,24,24
371,BaselineECDSA-15-20260922-20:33:18-1128295,BaselineECDSA,15,15,15,1,ecdsa-p256,1,0.892431,0.332524,0.426909,0.024906,0.058168,0.004808,0.006732,0.100206,334,146,140,24,24
372,BaselineECDSA-15-20260922-20:33:18-1128295,BaselineECDSA,15,15,15,2,ecdsa-p256,1,0.907789,0.345752,0.437268,0.024135,0.06474,0.004889,0.006963,0.100466,332,145,139,24,24
373,BaselineECDSA-15-20260922-20:33:18-1128295,BaselineECDSA,15,15,15,3,ecdsa-p256,1,0.899041,0.333458,0.446179,0.025197,0.058087,0.004768,0.006612,0.101568,331,144,139,24,24
374,BaselineECDSA-15-20260922-20:33:18-1128295,BaselineECDSA,15,15,15,4,ecdsa-p256,1,0.910085,0.331895,0.439327,0.024355,0.057787,0.004939,0.006553,0.101087,333,145,140,24,24
375,BaselineECDSA-15-20260922-20:33:18-1128295,BaselineECDSA,15,15,15,5,ecdsa-p256,1,0.889453,0.339027,0.447233,0.025969,0.058138,0.004849,0.006593,0.105826,334,146,140,24,24
376,BaselineECDSA-15-20260922-20:33:18-1128295,BaselineECDSA,15,15,15,6,ecdsa-p256,1,0.923445,0.331364,0.476138,0.024506,0.058108,0.004749,0.006672,0.100196,333,145,140,24,24
377,BaselineECDSA-15-20260922-20:33:18-1128295,BaselineECDSA,15,15,15,7,ecdsa-p256,1,0.909956,0.333086,0.470264,0.024104,0.058589,0.004808,0.006803,0.100425,334,146,140,24,24
378,BaselineECDSA-15-20260922-20:33:18-1128295,BaselineECDSA,15,15,15,8,ecdsa-p256,1,0.908562,0.330232,0.461609,0.024606,0.057706,0.004769,0.006422,0.100255,332,144,140,24,24
379,BaselineECDSA-15-20260922-20:33:18-1128295,BaselineECDSA,15,15,15,9,ecdsa-p256,1,0.904438,0.331854,0.449594,0.024255,0.058278,0.005169,0.006422,0.100124,333,146,139,24,24
380,BaselineECDSA-16-20260922-20:33:18-1128295,BaselineECDSA,16,16,16,0,ecdsa-p256,1,0.891306,0.374783,0.443125,0.029565,0.057857,0.005149,0.009207,0.11902,332,145,139,24,24
381,BaselineECDSA-16-20260922-20:33:18-1128295,BaselineECDSA,16,16,16,1,ecdsa-p256,1,0.888691,0.331462,0.428976,0.025998,0.057546,0.004838,0.006763,0.099575,332,145,139,24,24
382,BaselineECDSA-16-20260922-20:33:18-1128295,BaselineECDSA,16,16,16,2,ecdsa-p256,1,0.878662,0.326874,0.431545,0.023784,0.057056,0.004778,0.006602,0.099274,332,144,140,24,24
383,BaselineECDSA-16-20260922-20:33:18-1128295,BaselineECDSA,16,16,16,3,ecdsa-p256,1,0.878645,0.343877,0.438313,0.031038,0.057026,0.00481,0.006782,0.104084,333,144,141,24,24
384,BaselineECDSA-16-20260922-20:33:18-1128295,BaselineECDSA,16,16,16,4,ecdsa-p256,1,0.885386,0.335821,0.427808,0.023654,0.057176,0.004739,0.006452,0.103973,332,144,140,24,24
385,BaselineECDSA-16-20260922-20:33:18-1128295,BaselineECDSA,16,16,16,5,ecdsa-p256,1,0.942537,0.341803,0.47234,0.023693,0.064059,0.004869,0.006753,0.099624,333,144,141,24,24
386,BaselineECDSA-16-20260922-20:33:18-1128295,BaselineECDSA,16,16,16,6,ecdsa-p256,1,0.916375,0.326394,0.443253,0.024475,0.056855,0.004749,0.006272,0.099324,333,145,140,24,24
387,BaselineECDSA-16-20260922-20:33:18-1128295,BaselineECDSA,16,16,16,7,ecdsa-p256,1,0.898566,0.332837,0.452908,0.023443,0.057015,0.00479,0.006622,0.10249,334,146,140,24,24
388,BaselineECDSA-16-20260922-20:33:18-1128295,BaselineECDSA,16,16,16,8,ecdsa-p256,1,0.890363,0.33496,0.428288,0.025176,0.056985,0.004769,0.006512,0.106287,332,145,139,24,24
389,BaselineECDSA-16-20260922-20:33:18-1128295,BaselineECDSA,16,16,16,9,ecdsa-p256,1,0.938629,0.327055,0.482439,0.023583,0.057126,0.004779,0.006492,0.099584,333,145,140,24,24
390,BaselineECDSA-17-20260922-20:33:18-1128295,BaselineECDSA,17,17,17,0,ecdsa-p256,1,0.915484,0.390594,0.44474,0.033191,0.068837,0.005199,0.01103,0.112639,332,144,140,24,24
391,BaselineECDSA-17-20260922-20:33:18-1128295,BaselineECDSA,17,17,17,1,ecdsa-p256,1,0.892869,0.334128,0.447499,0.026289,0.057447,0.004878,0.007353,0.100436,333,144,141,24,24
392,BaselineECDSA-17-20260922-20:33:18-1128295,BaselineECDSA,17,17,17,2,ecdsa-p256,1,0.869668,0.33996,0.432654,0.024516,0.057908,0.00486,0.006762,0.104473,333,146,139,24,24
393,BaselineECDSA-17-20260922-20:33:18-1128295,BaselineECDSA,17,17,17,3,ecdsa-p256,1,0.916989,0.332927,0.443046,0.026549,0.057757,0.00481,0.006642,0.100536,332,144,140,24,24
394,BaselineECDSA-17-20260922-20:33:18-1128295,BaselineECDSA,17,17,17,4,ecdsa-p256,1,0.919989,0.331594,0.486714,0.024556,0.058358,0.00479,0.006412,0.100165,331,144,139,24,24
395,BaselineECDSA-17-20260922-20:33:18-1128295,BaselineECDSA,17,17,17,5,ecdsa-p256,1,0.92728,0.337245,0.451054,0.025086,0.059089,0.00493,0.007033,0.101358,334,146,140,24,24
396,BaselineECDSA-17-20260922-20:33:18-1128295,BaselineECDSA,17,17,17,6,ecdsa-p256,1,0.934435,0.341703,0.450248,0.025006,0.058539,0.004819,0.006552,0.104854,333,145,140,24,24
397,BaselineECDSA-17-20260922-20:33:18-1128295,BaselineECDSA,17,17,17,7,ecdsa-p256,1,0.963002,0.346723,0.458474,0.024996,0.058087,0.004868,0.006713,0.107139,333,145,140,24,24
398,BaselineECDSA-17-20260922-20:33:18-1128295,BaselineECDSA,17,17,17,8,ecdsa-p256,1,0.907273,0.333419,0.456397,0.025738,0.058568,0.00483,0.006552,0.100016,335,146,141,24,24
399,BaselineECDSA-17-20260922-20:33:18-1128295,BaselineECDSA,17,17,17,9,ecdsa-p256,1,0.935122,0.332395,0.435042,0.025227,0.058077,0.00484,0.006492,0.100436,335,146,141,24,24
400,BaselineECDSA-18-20260922-20:33:18-1128295,BaselineECDSA,18,18,18,0,ecdsa-p256,1,0.954226,0.352062,0.522258,0.030105,0.057958,0.005209,0.009187,0.105054,335,146,141,24,24
401,BaselineECDSA-18-20260922-20:33:18-1128295,BaselineECDSA,18,18,18,1,ecdsa-p256,1,0.889748,0.34036,0.444112,0.024986,0.057527,0.004799,0.006652,0.104844,333,144,141,24,24
402,BaselineECDSA-18-20260922-20:33:18-1128295,BaselineECDSA,18,18,18,2,ecdsa-p256,1,0.919795,0.341211,0.449157,0.033412,0.057727,0.004909,0.007143,0.100406,335,146,141,24,24
403,BaselineECDSA-18-20260922-20:33:18-1128295,BaselineECDSA,18,18,18,3,ecdsa-p256,1,0.948153,0.32904,0.434225,0.024014,0.057557,0.004738,0.006502,0.100045,333,146,139,24,24
